PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BA,1.52,22.29,8.82,33.33,11.11,16.97,10.82,17.79
BT,0.00,27.27,0.00,0.00,0.00,19.56,14.09,19.91
CO,0.00,13.05,1.75,0.00,4.35,22.62,8.31,14.51
FI,7.50,15.40,3.77,0.00,4.62,19.31,8.78,14.83
FS,11.46,24.69,10.00,0.00,13.79,25.66,16.36,23.25
HC,7.14,20.95,3.57,0.00,3.85,22.10,14.41,20.47
HI,4.17,19.67,9.43,0.00,2.00,16.05,11.80,16.67
LA,28.57,27.46,2.76,0.00,0.00,18.86,12.62,19.87
LO,7.69,27.58,9.09,60.00,5.56,17.74,14.91,21.15
MA,0.00,21.46,5.97,0.00,0.00,18.99,12.35,18.26
MI,8.00,14.94,4.17,0.00,8.33,15.06,8.01,13.61
OT,4.00,11.12,1.01,0.00,11.84,15.50,6.98,11.20
RO,0.00,19.24,0.00,100.0,11.67,20.80,11.23,18.29
SA,0.00,19.50,2.86,0.00,4.35,17.41,12.99,17.19
SH,0.00,19.23,6.25,0.00,7.41,15.88,6.36,15.27
SM,15.15,25.31,11.48,0.00,26.19,24.80,13.58,23.43
SP,8.33,24.02,0.00,0.00,11.11,23.60,9.65,21.98
ST,12.12,24.09,2.56,0.00,5.71,23.57,17.63,22.55
TOTAL,6.87,19.43,4.52,16.13,8.31,19.45,11.29,17.94
