PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
LOCUST GROVE,1.00,293.0,285.0,0.00,65.00,54.00,0.00,1.00,2.00,0.00,68.00,64.00,0.00,29.00,26.00,0.00,1097.0,1007.0,0.00,1258.0,890.0,5140.0
TUSSAHAW,1.00,115.0,134.0,0.00,36.00,21.00,0.00,1.00,1.00,0.00,22.00,20.00,0.00,8.00,4.00,1.00,1267.0,1211.0,1.00,89.00,85.00,3017.0
SANDY RIDGE,1.00,175.0,161.0,0.00,26.00,22.00,0.00,0.00,0.00,0.00,39.00,27.00,0.00,19.00,6.00,0.00,1611.0,1505.0,0.00,202.0,195.0,3989.0
WESTSIDE,0.00,394.0,332.0,0.00,88.00,78.00,0.00,1.00,1.00,0.00,110.0,95.00,0.00,21.00,15.00,0.00,764.0,621.0,2.00,2444.0,1498.0,6464.0
LOWES,3.00,408.0,353.0,1.00,93.00,77.00,0.00,1.00,0.00,0.00,150.0,118.0,0.00,56.00,53.00,1.00,1597.0,1428.0,1.00,1657.0,1221.0,7218.0
SOUTH HAMPTON,0.00,239.0,215.0,0.00,46.00,40.00,0.00,1.00,0.00,0.00,42.00,46.00,0.00,17.00,15.00,1.00,1301.0,1183.0,0.00,905.0,648.0,4699.0
NORTH HAMPTON,1.00,308.0,257.0,0.00,66.00,62.00,0.00,3.00,0.00,0.00,79.00,54.00,0.00,22.00,18.00,1.00,1483.0,1257.0,0.00,1405.0,991.0,6007.0
MOUNT CARMEL,2.00,227.0,219.0,0.00,67.00,38.00,0.00,1.00,0.00,0.00,45.00,41.00,1.00,65.00,55.00,1.00,556.0,486.0,0.00,1068.0,833.0,3705.0
RED OAK,1.00,285.0,267.0,0.00,94.00,90.00,0.00,5.00,1.00,0.00,79.00,56.00,0.00,164.0,178.0,0.00,389.0,356.0,1.00,1866.0,1298.0,5130.0
WESLEY LAKES,2.00,255.0,234.0,0.00,85.00,50.00,0.00,2.00,0.00,0.00,84.00,59.00,0.00,35.00,37.00,0.00,791.0,678.0,0.00,1431.0,988.0,4731.0
MCDONOUGH,0.00,97.00,82.00,0.00,23.00,12.00,0.00,0.00,0.00,0.00,31.00,21.00,0.00,6.00,2.00,0.00,364.0,278.0,0.00,471.0,286.0,1673.0
MCMULLEN,0.00,111.0,125.0,0.00,24.00,27.00,0.00,1.00,0.00,0.00,21.00,18.00,0.00,9.00,7.00,1.00,1161.0,1088.0,1.00,236.0,158.0,2988.0
EAST LAKE,0.00,126.0,132.0,0.00,25.00,18.00,0.00,0.00,0.00,0.00,20.00,12.00,0.00,16.00,15.00,1.00,1191.0,1050.0,0.00,155.0,124.0,2885.0
HICKORY FLAT,2.00,284.0,216.0,0.00,67.00,57.00,0.00,0.00,1.00,0.00,57.00,56.00,0.00,67.00,56.00,0.00,959.0,836.0,0.00,1229.0,852.0,4739.0
STOCKBRIDGE EAST,0.00,118.0,95.00,0.00,43.00,34.00,0.00,1.00,1.00,0.00,41.00,28.00,0.00,36.00,33.00,0.00,271.0,248.0,0.00,646.0,424.0,2019.0
STOCKBRIDGE WEST,2.00,228.0,177.0,0.00,61.00,36.00,0.00,1.00,0.00,0.00,77.00,55.00,0.00,37.00,29.00,0.00,421.0,346.0,3.00,1556.0,959.0,3988.0
STAGECOACH,1.00,170.0,129.0,0.00,39.00,29.00,0.00,0.00,1.00,0.00,39.00,34.00,0.00,17.00,14.00,0.00,836.0,745.0,0.00,624.0,474.0,3152.0
COTTON INDIAN,1.00,206.0,162.0,0.00,55.00,34.00,0.00,0.00,0.00,0.00,49.00,39.00,0.00,38.00,22.00,2.00,1085.0,1019.0,0.00,675.0,493.0,3880.0
PLEASANT GROVE,0.00,157.0,150.0,1.00,37.00,44.00,0.00,1.00,0.00,0.00,39.00,24.00,0.00,18.00,17.00,0.00,1142.0,1070.0,0.00,573.0,461.0,3734.0
AUSTIN ROAD,0.00,141.0,123.0,0.00,23.00,33.00,0.00,0.00,1.00,0.00,23.00,19.00,0.00,19.00,15.00,0.00,646.0,574.0,0.00,734.0,593.0,2944.0
SWAN LAKE,1.00,142.0,119.0,0.00,24.00,28.00,0.00,0.00,1.00,0.00,22.00,34.00,0.00,14.00,11.00,0.00,1080.0,988.0,0.00,457.0,397.0,3318.0
SHAKERAG,0.00,168.0,164.0,0.00,36.00,32.00,0.00,1.00,0.00,0.00,26.00,12.00,0.00,9.00,6.00,0.00,297.0,252.0,0.00,1468.0,1077.0,3548.0
ELLENWOOD,0.00,173.0,179.0,0.00,44.00,20.00,0.00,1.00,0.00,0.00,27.00,16.00,0.00,12.00,7.00,0.00,360.0,344.0,0.00,1448.0,1216.0,3847.0
UNITY GROVE,1.00,177.0,169.0,0.00,21.00,27.00,0.00,0.00,1.00,0.00,30.00,37.00,0.00,11.00,9.00,2.00,1546.0,1422.0,0.00,296.0,221.0,3970.0
