AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.52,0.00,0.00,0.00,21.88,19.05,18.98
25-29,0.00,18.05,0.00,0.00,0.00,18.66,16.67,18.21
30-34,0.00,18.92,0.00,0.00,0.00,23.61,40.00,22.49
35-39,0.00,30.19,0.00,0.00,0.00,32.20,44.44,31.64
40-44,0.00,30.84,0.00,0.00,0.00,37.95,22.22,34.71
45-49,0.00,25.42,0.00,0.00,0.00,40.51,0.00,35.20
50-54,0.00,44.19,66.67,0.00,0.00,43.75,0.00,43.27
55-59,0.00,43.59,50.00,0.00,0.00,38.02,33.33,39.73
60-64,0.00,51.33,0.00,0.00,0.00,44.40,25.00,45.98
65-OVER,0.00,53.94,0.00,0.00,0.00,49.52,50.00,50.56
TOTAL,0.00,34.95,23.08,0.00,0.00,37.94,25.88,36.60
