AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,107.0,0.0,0.0,0.0,231.0
25-29,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,67.0,0.0,0.0,0.0,161.0
30-34,0.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,77.0,0.0,0.0,0.0,214.0
35-39,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,116.0,0.0,0.0,0.0,258.0
40-44,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,160.0,144.0,0.0,0.0,1.0,314.0
45-49,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,199.0,202.0,0.0,1.0,0.0,410.0
50-54,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,225.0,0.0,1.0,0.0,484.0
55-59,0.0,5.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,292.0,289.0,0.0,0.0,0.0,601.0
60-64,0.0,5.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,363.0,326.0,0.0,1.0,0.0,712.0
65-OVER,0.0,21.0,25.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1141.0,1239.0,0.0,0.0,0.0,2434.0
TOTAL,0.0,62.0,71.0,0.0,6.0,6.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,7.0,1.0,0.0,2861.0,2792.0,0.0,3.0,1.0,5819.0
