AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,2.27,2.79,0.0,3.14,1.32,0.0,0.0,9.09,0.0,1.53,0.0,0.0,1.02,3.81,33.33,4.19,3.38,0.0,4.37,2.95,3.51
25-29,0.0,2.59,1.81,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.85,1.08,0.0,2.3,0.0,0.0,2.97,3.08,0.0,4.32,2.82,3.18
30-34,0.0,3.71,2.02,0.0,3.15,2.56,0.0,14.29,0.0,0.0,2.33,0.95,0.0,2.0,0.0,0.0,4.1,4.39,0.0,6.9,3.95,4.71
35-39,0.0,4.46,4.29,0.0,2.04,6.06,0.0,0.0,0.0,0.0,3.96,0.69,0.0,4.04,0.0,0.0,5.52,5.0,0.0,7.64,5.23,5.76
40-44,0.0,5.82,5.73,0.0,1.25,0.0,0.0,33.33,0.0,0.0,1.22,1.26,0.0,1.82,3.9,0.0,6.41,7.78,0.0,11.84,7.52,8.12
45-49,0.0,7.33,5.02,0.0,5.66,2.7,0.0,0.0,0.0,0.0,2.96,0.87,0.0,0.98,3.16,0.0,8.38,10.1,0.0,15.64,11.14,10.81
50-54,0.0,7.17,6.77,0.0,5.36,5.0,0.0,0.0,0.0,0.0,3.76,6.4,0.0,3.95,4.84,0.0,13.72,13.51,0.0,21.04,14.87,15.19
55-59,0.0,8.14,7.98,0.0,10.0,4.08,0.0,0.0,0.0,0.0,5.26,4.27,0.0,4.3,1.85,0.0,15.87,18.94,0.0,27.22,19.59,19.54
60-64,100.0,13.41,8.84,0.0,6.82,4.17,0.0,0.0,0.0,0.0,8.91,11.69,0.0,7.23,9.3,0.0,22.01,24.86,0.0,34.44,28.17,26.14
65-OVER,100.0,17.52,20.16,0.0,5.63,12.24,0.0,33.33,0.0,0.0,11.35,12.07,0.0,10.23,12.2,0.0,27.36,34.15,0.0,37.92,37.22,32.02
TOTAL,8.33,6.07,5.4,0.0,3.81,3.11,0.0,6.38,2.63,0.0,3.63,3.08,0.0,4.2,3.76,6.25,13.64,15.34,0.0,17.01,13.43,13.88
