PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,1.640,5.700,0.00,0.00,0.00,15.91,4.480,13.17
02,1.270,8.470,1.520,0.00,6.900,12.85,4.180,11.19
03,1.450,4.110,2.110,0.00,0.00,10.30,4.670,8.860
04,4.350,9.410,0.00,0.00,0.00,12.97,3.590,11.23
05,5.080,7.780,8.650,0.00,4.000,14.78,6.780,12.94
06,0.00,6.130,2.220,0.00,7.140,18.91,5.440,15.50
07,0.00,9.350,1.670,0.00,0.00,14.42,5.040,12.38
08,10.81,3.190,0.00,0.00,5.000,15.56,4.810,13.37
09,4.650,8.800,6.760,0.00,7.690,25.94,11.94,22.82
10,5.880,7.390,0.00,0.00,0.00,13.45,4.050,10.38
11,0.00,4.430,1.300,0.00,0.00,8.910,4.730,7.300
12,3.330,2.970,1.220,0.00,0.00,12.27,3.770,10.48
13,0.00,5.280,2.630,0.00,0.00,21.93,9.040,18.39
14,0.00,10.53,6.820,0.00,18.18,14.13,5.490,12.65
15,4.050,6.250,6.350,0.00,11.11,18.78,9.500,16.80
16,1.160,8.400,1.050,0.00,0.00,13.02,3.990,10.69
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.610,7.150,2.420,0.00,3.480,15.26,5.580,12.89
