PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SYLVESTER,0.00,19.83,0.00,0.00,0.00,35.57,14.46,24.49
SCOOTERVILLE,0.00,18.75,25.00,0.00,0.00,26.51,15.38,25.83
MINTON,0.00,21.88,0.00,0.00,0.00,39.55,15.79,37.06
BRIDGEBORO,0.00,23.48,0.00,0.00,0.00,25.24,10.64,24.12
COUNTY LINE,0.00,13.04,0.00,0.00,0.00,18.59,0.00,17.18
ISABELLA,33.33,14.39,0.00,0.00,44.44,42.19,10.34,38.33
PINEY WOODS,0.00,21.00,0.00,0.00,0.00,20.23,6.67,19.52
SYLVESTER EAST,12.50,13.30,60.00,0.00,0.00,39.05,18.52,33.60
POULAN,0.00,13.48,0.00,0.00,40.00,34.79,16.67,30.37
SUMNER,0.00,10.57,0.00,0.00,0.00,30.13,3.70,25.70
SHINGLER,0.00,25.58,0.00,0.00,0.00,42.08,31.58,39.71
RED ROCK,0.00,15.05,0.00,0.00,40.00,25.19,9.68,22.73
DOLES,50.00,6.25,0.00,0.00,0.00,35.61,26.67,32.65
OAKFIELD,0.00,22.22,0.00,0.00,0.00,26.12,0.00,23.83
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARWICK,0.00,27.01,0.00,0.00,33.33,27.45,12.50,27.09
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,14.81,18.77,7.84,0.00,14.06,32.28,12.93,27.97
