AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.06,9.09,0.00,0.00,6.34,2.65,4.58
25-29,0.00,1.61,0.00,0.00,10.00,4.18,0.83,3.08
30-34,0.00,1.93,0.00,0.00,0.00,7.12,0.00,4.98
35-39,0.00,6.76,0.00,0.00,16.67,8.41,4.55,7.66
40-44,0.00,4.41,0.00,0.00,0.00,12.96,7.55,10.39
45-49,0.00,7.79,0.00,0.00,0.00,14.42,6.90,12.15
50-54,0.00,5.09,0.00,0.00,0.00,14.76,9.26,11.88
55-59,0.00,9.70,0.00,0.00,0.00,18.22,10.20,15.40
60-64,0.00,12.25,0.00,0.00,25.00,22.92,3.12,19.61
65-OVER,0.00,19.08,0.00,0.00,0.00,30.51,15.38,27.70
TOTAL,0.00,8.02,2.13,0.00,5.45,17.33,5.48,14.12
