PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
YATESVILLE,28.15,31.16,0.00,29.68
SALEM,43.53,48.69,0.00,46.26
REDBONE,30.05,29.37,0.00,29.68
TOWN,26.06,25.73,0.00,25.86
TOTAL,28.47,28.14,0.00,28.28
