PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLEMAN,0.00,43.00,0.00,0.00,0.00,52.31,12.50,46.47
SHELLMAN,0.00,43.58,0.00,0.00,0.00,52.82,50.00,46.97
BENEVOLENCE,0.00,43.52,0.00,0.00,0.00,50.00,50.00,48.00
CUTHBERT/COURTHOUSE,0.00,38.62,0.00,0.00,33.33,54.90,20.59,43.35
CUTHBERT,0.00,48.55,0.00,0.00,0.00,25.00,28.57,47.75
CARNEGIE,0.00,35.00,0.00,0.00,0.00,65.60,40.00,61.47
FOUNTAIN BRIDGE,0.00,20.00,0.00,0.00,0.00,54.69,100.0,50.67
SPRINGVALE,0.00,55.06,0.00,0.00,0.00,44.71,0.00,50.81
4TH DISTRICT,0.00,38.89,0.00,0.00,0.00,58.89,66.67,55.86
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,42.26,0.00,0.00,25.00,55.03,31.71,47.13
