PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BARWICK,0.00,12.86,0.00,0.00,0.00,12.97,3.45,12.42
BOSTON,0.00,8.44,0.00,0.00,0.00,7.52,3.45,7.62
CENTRAL,0.00,8.77,0.00,0.00,0.00,9.79,5.52,9.15
COOLIDGE,0.00,8.92,0.00,0.00,0.00,6.51,10.71,7.03
DOUGLASS,0.00,8.06,0.00,0.00,0.00,8.01,7.63,7.93
ELLABELLE,0.00,8.33,0.00,0.00,0.00,8.22,1.82,7.82
FIRE STATION #2,5.00,12.20,6.25,0.00,0.00,10.17,4.55,10.04
GATLIN CREEK,12.50,8.85,0.00,0.00,0.00,13.57,4.00,12.32
HARPER,0.00,8.67,0.00,0.00,0.00,10.46,8.33,8.97
JERGER,0.00,8.04,0.00,0.00,0.00,13.83,7.92,11.69
MEIGS,0.00,24.42,11.11,0.00,0.00,17.13,10.42,19.86
MERRILVILLE,0.00,14.67,0.00,0.00,0.00,8.75,4.76,9.97
METCALFE,0.00,1.49,0.00,0.00,33.33,10.71,0.00,8.55
NEW COVENANT,0.00,8.27,0.00,0.00,11.11,7.87,5.88,7.78
OCHLOCKNEE,0.00,6.25,0.00,0.00,0.00,6.72,0.00,6.24
PATTEN,0.00,5.56,0.00,0.00,100.0,9.01,0.00,8.44
PAVO,0.00,6.25,0.00,0.00,0.00,9.06,10.53,8.63
REMINGTON ESC,0.00,5.01,0.00,0.00,0.00,9.92,0.72,8.01
RESOURCE CENTER,0.00,14.37,0.00,0.00,0.00,8.00,5.80,13.42
SCOTT,0.00,6.38,7.41,0.00,0.00,12.05,5.19,10.48
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.64,9.71,1.86,0.00,2.19,10.18,5.22,9.64
