PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
001,13.33,20.54,15.79,0.00,0.00,39.61,11.59,26.71
002,0.00,22.14,0.00,0.00,12.50,30.64,17.02,27.76
003,0.00,19.76,0.00,0.00,0.00,32.50,14.29,25.58
004,14.29,17.19,12.50,0.00,50.00,39.41,11.11,26.75
005,100.0,22.50,0.00,0.00,100.0,41.41,8.110,29.94
006,0.00,22.61,0.00,0.00,0.00,48.43,22.22,33.51
007,0.00,17.68,27.27,0.00,0.00,41.01,24.44,37.48
008,6.670,20.65,15.00,0.00,14.29,38.08,28.18,36.42
88888,0.00,0.00,0.00,0.00,0.00,66.67,0.00,40.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,11.11,20.25,13.54,0.00,12.50,38.60,20.92,31.49
