PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SAMMY MCCLURE MID SC,6.67,4.79,2.76,0.00,5.00,12.19,7.90,11.01
NORTHSIDE ELEM SCH,0.00,8.65,3.33,0.00,0.00,22.53,8.20,19.36
MOSES MIDDLE SCHOOL,8.00,5.79,0.90,0.00,11.76,13.04,5.69,11.04
RUSSOM ELEM SCH,5.41,4.15,2.97,0.00,1.27,9.26,4.02,7.81
MT TABOR PARK,11.11,4.32,4.38,0.00,6.25,14.85,6.33,12.55
WATSON GOVT COMPLEX,3.23,3.50,6.84,0.00,2.94,17.10,4.54,12.44
P B RITCH MIDD SCH,0.00,5.45,2.63,0.00,2.63,13.04,4.84,9.71
SARA RAGSDALE ELM SC,0.00,6.38,2.86,0.00,6.67,14.89,6.09,12.89
PAULDING CO HIGH SC,0.00,2.64,3.23,0.00,3.57,14.28,4.60,10.96
HIRAM HIGH SCHOOL,0.00,3.88,2.63,0.00,1.52,12.52,4.43,8.87
TAYLOR FARM PARK,0.00,4.43,2.13,0.00,5.38,10.46,5.09,7.99
AUSTIN MIDDLE SCHOOL,7.14,4.14,1.99,0.00,2.38,10.05,2.57,8.05
NEBO ELEMENTARY SCH,0.00,4.55,2.78,0.00,7.55,13.53,3.87,11.40
CARL SCOGGINS MID SC,25.00,8.23,4.88,0.00,0.00,16.06,2.42,14.32
88888,0.00,0.00,0.00,0.00,0.00,300.0,0.00,150.0
TOTAL,4.38,4.52,3.17,0.00,4.32,13.20,5.00,10.67
