AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,127.0,5155.0,5594.0,9.0,974.0,793.0,2.0,71.0,76.0,9.0,3097.0,2452.0,11.0,1598.0,1711.0,66.0,9877.0,9472.0,51.0,7830.0,6607.0,55582.0
25-29,57.0,2846.0,2751.0,5.0,838.0,632.0,0.0,54.0,39.0,6.0,2229.0,1691.0,7.0,1536.0,1403.0,13.0,10060.0,9703.0,17.0,7382.0,5768.0,47037.0
30-34,48.0,2838.0,2668.0,3.0,743.0,479.0,0.0,35.0,30.0,13.0,1744.0,1208.0,10.0,1430.0,1345.0,20.0,9253.0,8331.0,23.0,7785.0,5123.0,43129.0
35-39,41.0,2928.0,2495.0,4.0,770.0,521.0,0.0,47.0,20.0,7.0,1885.0,1193.0,4.0,1341.0,1101.0,7.0,8975.0,8212.0,24.0,9574.0,6000.0,45149.0
40-44,66.0,2652.0,2485.0,2.0,735.0,530.0,0.0,44.0,31.0,16.0,1651.0,1267.0,6.0,1709.0,1510.0,20.0,9760.0,8727.0,20.0,10064.0,6914.0,48209.0
45-49,56.0,2563.0,2568.0,7.0,663.0,624.0,0.0,47.0,29.0,13.0,1631.0,1457.0,3.0,1605.0,1545.0,32.0,12494.0,11240.0,28.0,9946.0,7150.0,53701.0
50-54,80.0,2308.0,2390.0,4.0,604.0,556.0,0.0,34.0,26.0,8.0,1321.0,1298.0,6.0,1382.0,1538.0,22.0,14142.0,12866.0,30.0,8337.0,6433.0,53385.0
55-59,46.0,1878.0,1886.0,6.0,503.0,498.0,0.0,30.0,26.0,1.0,963.0,887.0,4.0,1228.0,1260.0,18.0,14221.0,12983.0,25.0,5694.0,4475.0,46632.0
60-64,47.0,1395.0,1318.0,3.0,375.0,372.0,0.0,26.0,23.0,3.0,656.0,610.0,4.0,1123.0,1156.0,14.0,12085.0,11029.0,15.0,3605.0,2741.0,36600.0
65-OVER,71.0,2926.0,2397.0,3.0,552.0,560.0,1.0,30.0,45.0,7.0,1001.0,912.0,15.0,1842.0,2254.0,23.0,26149.0,21935.0,21.0,5351.0,3317.0,69412.0
TOTAL,639.0,27489.0,26552.0,46.0,6757.0,5565.0,3.0,418.0,345.0,83.0,16178.0,12975.0,70.0,14794.0,14823.0,235.0,127016.0,114498.0,254.0,75568.0,54528.0,498836.0
