AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,44.0,51.0,0.0,7.0,6.0,118.0
25-29,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,46.0,0.0,9.0,7.0,118.0
30-34,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.0,49.0,0.0,17.0,7.0,146.0
35-39,1.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,48.0,0.0,16.0,6.0,141.0
40-44,0.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,75.0,78.0,0.0,10.0,4.0,185.0
45-49,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,90.0,70.0,0.0,15.0,8.0,201.0
50-54,0.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,108.0,102.0,0.0,40.0,21.0,287.0
55-59,0.0,9.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,101.0,0.0,35.0,24.0,253.0
60-64,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,95.0,79.0,0.0,36.0,27.0,253.0
65-OVER,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,175.0,186.0,0.0,50.0,30.0,461.0
TOTAL,1.0,53.0,46.0,0.0,4.0,7.0,0.0,2.0,2.0,0.0,14.0,10.0,0.0,6.0,2.0,0.0,831.0,810.0,0.0,235.0,140.0,2163.0
