PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0588,0.00,29.00,35.00,0.00,5.000,2.000,0.00,0.00,0.00,0.00,5.000,4.000,0.00,0.00,0.00,0.00,454.0,451.0,0.00,136.0,112.0,1233.0
0589,0.00,2.000,13.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,18.00,0.00,159.0,138.0,361.0
1610,0.00,188.0,200.0,0.00,11.00,8.000,0.00,0.00,1.000,0.00,10.00,10.00,0.00,17.00,10.00,1.000,2991.0,2664.0,1.000,597.0,445.0,7154.0
5610,1.000,240.0,240.0,0.00,18.00,10.00,0.00,3.000,1.000,0.00,12.00,15.00,0.00,6.000,14.00,0.00,2367.0,1798.0,3.000,1718.0,1096.0,7542.0
TOTAL,1.000,459.0,488.0,0.00,36.00,21.00,0.00,3.000,2.000,0.00,27.00,29.00,0.00,23.00,24.00,1.000,5840.0,4931.0,4.000,2610.0,1791.0,16290.0
