AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.74,0.00,0.00,0.00,16.82,11.11,16.13
25-29,0.00,20.80,0.00,0.00,0.00,14.08,25.00,16.57
30-34,0.00,18.27,0.00,100.0,100.0,21.82,10.00,20.71
35-39,0.00,20.00,0.00,0.00,0.00,25.77,25.00,23.61
40-44,0.00,30.38,0.00,0.00,0.00,29.56,0.00,28.57
45-49,0.00,38.10,0.00,0.00,0.00,27.75,16.67,29.91
50-54,0.00,38.76,0.00,0.00,0.00,33.08,0.00,33.91
55-59,0.00,44.68,0.00,100.0,0.00,33.75,30.00,36.81
60-64,0.00,34.25,0.00,0.00,0.00,36.02,0.00,35.00
65-OVER,0.00,29.94,0.00,0.00,0.00,35.16,0.00,34.08
TOTAL,0.00,28.73,0.00,50.00,12.50,29.44,12.79,28.78
