AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,4.00,0.00,0.00,0.00,3.14,0.00,3.45
25-29,0.00,0.00,0.00,0.00,0.00,4.83,0.00,3.03
30-34,0.00,1.42,0.00,0.00,0.00,5.79,0.00,4.04
35-39,0.00,4.42,0.00,0.00,0.00,5.30,0.00,4.93
40-44,0.00,5.32,0.00,0.00,0.00,6.60,0.00,6.16
45-49,0.00,3.54,0.00,0.00,0.00,8.33,0.00,6.98
50-54,0.00,7.46,0.00,0.00,0.00,10.06,0.00,9.09
55-59,0.00,9.60,0.00,0.00,0.00,13.92,0.00,12.53
60-64,0.00,9.43,0.00,0.00,0.00,15.27,0.00,13.70
65-OVER,0.00,12.50,0.00,0.00,0.00,19.17,10.00,17.69
TOTAL,11.11,6.29,0.00,0.00,0.00,11.33,1.33,9.81
