PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CITY POND,0.00,16.08,0.00,0.00,0.00,15.74,3.23,14.87
TOWN,6.67,17.05,0.00,0.00,9.52,15.18,4.21,15.54
ALMON,21.05,13.41,0.00,0.00,2.63,16.82,5.68,13.52
ALCOVY,6.25,7.96,3.70,0.00,4.55,26.41,3.91,18.90
COVINGTON MILLS,0.00,10.01,9.62,0.00,0.00,22.34,5.24,15.89
BREWERS,0.00,7.77,10.00,50.00,0.00,17.93,4.28,15.20
BRICK STORE,0.00,14.38,8.33,0.00,0.00,26.83,12.50,23.99
CEDAR SHOALS,0.00,11.00,2.86,0.00,0.00,12.52,2.21,10.76
LIVINGSTON,9.09,12.57,0.00,0.00,11.11,10.10,5.74,11.10
DOWNS,0.00,11.44,2.63,14.29,5.13,10.83,3.75,10.38
GUM CREEK,5.00,21.49,6.45,0.00,0.00,20.24,10.29,19.46
BEAVERDAM,5.88,13.45,0.00,0.00,0.00,15.07,4.87,12.77
LEGUINN,0.00,11.22,7.14,0.00,50.00,20.85,2.56,18.29
MANSFIELD,0.00,14.61,0.00,0.00,0.00,25.94,1.92,24.07
NEWBORN,0.00,10.26,0.00,0.00,0.00,23.92,2.86,21.17
OXFORD,3.57,18.02,8.70,0.00,12.50,22.82,6.20,20.52
ROCKY PLAINS,30.00,8.28,4.84,0.00,0.00,11.03,5.28,9.54
BUCK CREEK,4.55,14.14,1.54,0.00,8.33,10.16,3.63,11.07
STANSELLS,2.70,9.87,4.69,0.00,0.00,13.75,3.42,10.37
FAIRVIEW,16.67,7.63,5.26,25.00,0.00,15.14,2.65,8.47
CROWELL,4.55,11.18,5.48,0.00,13.33,15.40,5.31,11.18
HUB,0.00,10.49,20.00,0.00,16.67,26.04,10.00,24.09
TOTAL,5.85,12.32,3.80,9.52,4.49,18.12,4.95,14.42
