AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.60,0.00,0.00,25.00,9.62,0.00,7.98
25-29,0.00,4.13,0.00,0.00,20.00,11.56,7.84,10.23
30-34,0.00,8.49,0.00,0.00,0.00,13.71,4.44,12.33
35-39,0.00,10.00,27.27,0.00,0.00,19.97,16.28,18.69
40-44,0.00,10.98,10.00,0.00,0.00,24.30,16.00,22.49
45-49,33.33,19.61,0.00,0.00,20.00,26.13,5.41,24.21
50-54,0.00,19.23,12.50,0.00,0.00,22.30,6.06,21.16
55-59,0.00,14.41,16.67,0.00,25.00,26.70,14.81,24.85
60-64,0.00,32.53,50.00,0.00,0.00,31.47,13.33,31.34
65-OVER,20.00,32.61,0.00,100.0,0.00,35.88,15.38,35.16
TOTAL,7.41,16.42,8.74,10.00,11.90,24.52,8.64,22.83
