AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,20.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,136.0,148.0,1.0,9.0,7.0,359.0
25-29,0.0,8.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,107.0,110.0,0.0,2.0,2.0,254.0
30-34,0.0,11.0,18.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,132.0,138.0,0.0,14.0,4.0,328.0
35-39,0.0,16.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,201.0,190.0,0.0,15.0,7.0,451.0
40-44,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,248.0,288.0,0.0,10.0,4.0,592.0
45-49,1.0,8.0,25.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,0.0,381.0,450.0,0.0,22.0,12.0,919.0
50-54,0.0,20.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,487.0,581.0,0.0,36.0,17.0,1180.0
55-59,0.0,19.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,5.0,1.0,0.0,601.0,608.0,0.0,25.0,23.0,1324.0
60-64,0.0,21.0,26.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,737.0,715.0,0.0,38.0,23.0,1573.0
65-OVER,1.0,101.0,120.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,3.0,1.0,0.0,2783.0,2862.0,0.0,85.0,60.0,6035.0
TOTAL,3.0,242.0,290.0,0.0,18.0,20.0,0.0,1.0,2.0,0.0,47.0,49.0,0.0,15.0,7.0,2.0,5813.0,6090.0,1.0,256.0,159.0,13015.0
