AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.30,1.66,1.24,0.00,1.17,3.16,1.40,2.32
25-29,1.73,0.96,0.46,0.00,0.89,2.11,0.53,1.54
30-34,1.79,1.81,1.64,0.00,2.65,2.47,0.63,2.10
35-39,1.50,3.07,0.56,0.00,1.09,4.21,1.97,3.51
40-44,0.68,5.05,0.93,0.00,0.00,5.35,1.75,4.80
45-49,0.57,5.67,3.09,0.00,4.35,7.56,3.39,6.48
50-54,0.61,8.43,3.43,0.00,2.74,9.94,4.38,8.90
55-59,4.41,11.13,5.59,0.00,4.62,13.55,6.82,12.27
60-64,4.08,14.52,5.77,0.00,8.86,18.07,6.69,16.15
65-OVER,7.10,20.15,3.61,20.00,5.63,25.42,11.00,23.53
TOTAL,2.40,6.90,2.27,2.60,2.86,11.41,3.11,9.21
