AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,9.0,566.0,651.0,2.0,98.0,69.0,0.0,9.0,11.0,2.0,162.0,139.0,1.0,95.0,87.0,4.0,2621.0,2582.0,4.0,1041.0,916.0,9069.0
25-29,5.0,505.0,496.0,0.0,54.0,66.0,0.0,5.0,0.0,0.0,92.0,70.0,0.0,64.0,56.0,3.0,1955.0,2016.0,0.0,722.0,677.0,6786.0
30-34,2.0,435.0,401.0,0.0,39.0,31.0,0.0,2.0,0.0,0.0,72.0,36.0,1.0,51.0,46.0,4.0,1470.0,1440.0,0.0,596.0,454.0,5080.0
35-39,2.0,476.0,348.0,0.0,39.0,26.0,0.0,1.0,3.0,0.0,75.0,53.0,0.0,80.0,46.0,2.0,1461.0,1295.0,4.0,669.0,418.0,4998.0
40-44,2.0,458.0,441.0,0.0,37.0,37.0,0.0,1.0,0.0,0.0,92.0,69.0,0.0,88.0,47.0,3.0,1869.0,1545.0,0.0,945.0,583.0,6217.0
45-49,1.0,536.0,554.0,0.0,47.0,34.0,0.0,2.0,2.0,0.0,106.0,68.0,0.0,88.0,73.0,3.0,2648.0,2199.0,3.0,1014.0,791.0,8169.0
50-54,1.0,563.0,511.0,0.0,54.0,46.0,0.0,4.0,0.0,0.0,86.0,100.0,0.0,85.0,74.0,2.0,3217.0,2802.0,3.0,1116.0,862.0,9526.0
55-59,3.0,457.0,459.0,0.0,43.0,35.0,0.0,1.0,0.0,1.0,68.0,52.0,0.0,69.0,49.0,1.0,3209.0,2919.0,1.0,955.0,782.0,9104.0
60-64,1.0,299.0,311.0,1.0,31.0,25.0,0.0,0.0,0.0,0.0,33.0,41.0,0.0,50.0,50.0,3.0,2879.0,2541.0,1.0,854.0,658.0,7778.0
65-OVER,1.0,749.0,649.0,0.0,59.0,65.0,0.0,2.0,0.0,1.0,71.0,62.0,1.0,108.0,63.0,3.0,7273.0,6308.0,1.0,1299.0,1101.0,17816.0
TOTAL,27.0,5044.0,4821.0,3.0,501.0,434.0,0.0,27.0,16.0,4.0,857.0,690.0,3.0,778.0,591.0,28.0,28602.0,25647.0,17.0,9211.0,7242.0,84543.0
