AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,89.0,104.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,1.0,3.0,3.0,351.0,435.0,0.0,1.0,2.0,1005.0
25-29,0.0,54.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,3.0,0.0,435.0,439.0,0.0,5.0,3.0,1019.0
30-34,0.0,47.0,41.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,426.0,374.0,0.0,6.0,3.0,908.0
35-39,0.0,26.0,37.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,390.0,332.0,0.0,4.0,2.0,807.0
40-44,0.0,30.0,40.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,376.0,327.0,0.0,1.0,4.0,794.0
45-49,0.0,27.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,414.0,350.0,0.0,1.0,1.0,829.0
50-54,0.0,42.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,468.0,383.0,0.0,1.0,0.0,940.0
55-59,0.0,26.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,502.0,453.0,0.0,1.0,5.0,1019.0
60-64,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,444.0,416.0,0.0,3.0,4.0,922.0
65-OVER,0.0,54.0,51.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1262.0,1082.0,0.0,9.0,4.0,2475.0
TOTAL,0.0,421.0,455.0,0.0,14.0,13.0,0.0,4.0,2.0,1.0,30.0,22.0,0.0,18.0,16.0,3.0,5068.0,4591.0,0.0,32.0,28.0,10718.0
