PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01 BIG CREEK,5.08,6.47,5.45,0.00,8.94,17.02,10.19,14.60
02 BRANDYWINE,1.50,3.60,1.64,0.00,4.00,8.28,3.98,6.11
03 BROWNS BRIDGE,3.28,0.00,3.35,0.00,7.84,17.10,7.90,15.06
04 CHESTATEE,4.00,9.68,3.00,11.11,4.55,18.77,9.67,17.03
05 COAL MOUNTAIN,10.53,3.15,5.56,0.00,0.00,21.82,9.84,18.57
06 CROSSROADS,8.33,7.14,8.08,0.00,4.35,21.06,11.02,19.00
07 CUMMING,0.00,2.94,5.88,0.00,7.41,20.42,10.41,17.37
08 MASHBURN,5.15,6.86,5.19,0.00,11.36,20.96,11.41,18.89
10 MIDWAY,3.88,7.29,3.70,8.33,5.71,16.00,9.37,14.02
15 HEARDSVILLE,8.70,5.71,7.44,0.00,7.89,20.35,13.20,18.80
16 OTWELL,5.81,7.28,3.17,9.09,1.30,19.75,9.43,17.23
19 OLD ATLANTA,1.38,2.26,5.13,0.00,2.00,14.47,6.37,10.75
21 SOUTH FORSYTH,2.34,6.07,6.33,0.00,1.85,16.40,9.05,13.63
25 WINDERMERE,1.87,4.59,10.61,0.00,4.94,16.02,9.19,13.07
27 CONCORD,1.85,5.32,5.04,20.00,0.00,23.64,13.66,21.27
29 POLO,3.69,3.86,3.48,0.00,4.24,16.56,7.37,13.59
TOTAL,3.13,5.05,4.79,3.54,4.92,18.00,9.36,15.35
