PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ADAIRSVILLE,0.00,5.49,7.58,0.00,7.14,15.35,5.36,13.81
ALLATOONA,0.00,1.36,1.12,0.00,4.17,8.79,3.86,7.46
CARTERSVILLE EAST,4.35,3.59,3.95,14.29,5.56,23.25,5.67,17.45
CARTERSVILLE WEST,8.00,6.30,4.17,16.67,6.45,26.95,9.09,21.26
BEAVERS DRIVE,6.45,7.72,5.95,0.00,0.00,21.78,9.11,19.12
CENTER,0.00,4.38,9.09,0.00,0.00,20.96,8.03,18.36
EMERSON,0.00,10.10,1.89,0.00,11.11,16.56,6.57,14.93
EUHARLEE,0.00,11.71,3.39,0.00,10.53,17.04,7.72,15.25
FOLSOM,50.00,0.00,0.00,0.00,0.00,20.68,9.76,19.67
KINGSTON,0.00,5.88,0.00,0.00,0.00,22.31,9.47,19.89
MISSION ROAD,15.38,9.60,5.88,16.67,11.11,21.90,6.75,18.93
PINE LOG,100.0,4.35,0.00,0.00,14.29,21.48,10.74,20.37
TAYLORSVILLE,0.00,10.00,0.00,0.00,16.67,21.71,7.14,20.02
WHITE,0.00,4.41,8.70,100.0,7.69,21.47,12.04,19.97
ZENA DRIVE,7.55,3.95,0.65,0.00,2.08,15.80,4.81,11.59
CASSVILLE,5.00,8.37,2.45,0.00,6.52,17.48,5.49,14.44
WOODLAND,0.00,4.76,0.00,0.00,0.00,20.28,7.64,17.71
88888,0.00,0.00,0.00,0.00,0.00,100.0,0.00,100.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.14,6.04,3.45,9.09,5.39,19.63,6.92,16.63
