PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ELLIJAY SOUTH,0.00,20.00,5.56,0.00,16.67,22.41,9.94,21.11
CARTECAY,0.00,0.00,0.00,0.00,0.00,32.95,19.64,31.84
TAILS CREEK,0.00,0.00,0.00,0.00,0.00,17.50,9.09,16.54
TOWN CREEK,0.00,0.00,0.00,100.0,25.00,23.68,9.62,22.41
LEACHES,0.00,16.67,3.85,0.00,15.38,17.59,10.83,17.01
CHERRY LOG,25.00,0.00,0.00,0.00,0.00,20.60,12.90,20.12
BOARDTOWN,0.00,0.00,0.00,0.00,33.33,26.92,15.09,26.22
MOUNTAINTOWN,0.00,0.00,0.00,0.00,0.00,26.94,15.91,26.10
EAST ELLIJAY,9.09,0.00,0.00,0.00,0.00,29.94,18.57,28.55
ELLIJAY NORTH,0.00,25.00,2.38,0.00,25.00,30.64,7.41,28.49
YUKON,0.00,0.00,5.88,0.00,0.00,24.27,17.78,23.57
BIG CREEK,0.00,33.33,0.00,0.00,33.33,28.38,17.65,27.73
ELLIJAY NORTHEAST,0.00,0.00,18.75,0.00,11.11,27.57,14.81,26.66
TOTAL,5.56,10.87,3.76,12.50,12.33,24.97,12.82,23.91
