PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
STERLING ELEMENTARY,12.00,8.01,5.26,0.00,0.00,20.65,7.74,18.05
MARSHES OF GLYNN,0.00,13.04,4.35,33.33,0.00,16.27,8.41,14.83
SATILLA MARSH SCHOOL,10.00,13.79,3.70,0.00,13.33,17.77,11.87,16.56
GLYNDALE SCHOOL,27.27,7.77,0.00,0.00,30.77,23.33,6.83,21.31
CHRISTIAN RENEWAL,18.18,26.67,24.00,0.00,10.00,28.35,17.79,27.29
OGLETHORPE POINT,7.69,24.32,5.88,0.00,22.22,33.19,25.67,31.90
ST WILLIAMS CHURCH,17.39,16.95,16.67,0.00,5.88,28.22,17.91,26.97
FIRST BAPTIST,9.52,15.20,3.85,0.00,13.33,31.71,15.82,29.48
JEKYLL ISLAND,50.00,0.00,12.50,0.00,0.00,27.23,12.31,25.40
STERLING CH. OF GOD,3.45,9.69,5.71,0.00,12.12,13.23,5.78,11.71
SE BAPTIST BLDG,15.38,6.25,4.00,0.00,15.38,17.07,6.71,14.23
CAREER ACADEMY,9.09,12.37,4.17,0.00,5.56,18.27,7.04,16.39
C B GREER SCHOOL,5.26,9.45,2.47,0.00,0.00,15.02,6.25,12.48
BALLARD COMPLEX,4.00,4.44,0.00,0.00,10.71,15.87,6.32,12.46
NORTHSIDE CHURCH,11.54,8.70,7.27,0.00,3.03,17.66,5.88,12.30
ABUNDANT LIFE,5.26,10.00,1.85,0.00,10.53,14.02,1.68,10.91
COLLEGE PLACE,20.00,12.01,4.55,0.00,0.00,22.55,10.47,16.46
HOWARD COFFIN PARK,0.00,7.42,3.92,0.00,9.68,17.61,5.35,11.76
BURROUGHS MOLETTE,0.00,9.76,0.00,0.00,3.23,8.12,2.78,8.93
SELDEN PARK,0.00,5.73,8.33,0.00,0.00,12.53,4.17,7.64
88888,0.00,0.00,0.00,0.00,0.00,inf00,0.00,100.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,9.34,9.39,5.16,10.53,7.58,21.76,9.51,17.67
