AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,13.91,8.33,0.00,0.00,16.87,0.00,14.18
25-29,0.00,16.10,0.00,0.00,0.00,12.84,15.79,14.26
30-34,0.00,20.00,0.00,0.00,0.00,13.16,12.50,16.63
35-39,0.00,31.64,0.00,0.00,100.0,18.86,14.29,25.79
40-44,0.00,28.23,20.00,0.00,20.00,19.25,36.36,24.71
45-49,0.00,34.08,0.00,0.00,0.00,30.40,25.00,31.62
50-54,0.00,41.88,0.00,0.00,0.00,23.89,25.00,32.78
55-59,0.00,47.78,0.00,0.00,0.00,38.46,29.41,41.64
60-64,0.00,58.58,0.00,0.00,0.00,39.68,25.00,47.07
65-OVER,25.00,47.90,0.00,0.00,33.33,43.02,38.10,44.64
TOTAL,3.23,34.46,3.66,0.00,13.64,31.27,23.53,32.07
