PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,23.08,21.59,3.700,0.00,13.64,30.26,20.55,26.80
2,0.00,16.22,0.00,0.00,0.00,32.03,28.57,29.80
3,0.00,7.040,0.00,0.00,0.00,37.55,14.63,32.55
4,18.18,4.040,5.560,0.00,0.00,9.480,6.940,8.410
88888,0.00,0.00,0.00,0.00,0.00,50.00,0.00,33.33
TOTAL,19.23,18.81,3.850,0.00,8.570,28.33,17.56,25.05
