AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.94,0.00,0.00,33.33,35.71,0.00,18.52
25-29,0.00,9.26,0.00,0.00,0.00,25.49,66.67,18.52
30-34,0.00,10.53,0.00,0.00,0.00,33.33,0.00,22.22
35-39,0.00,16.67,0.00,0.00,0.00,38.33,0.00,28.18
40-44,0.00,11.76,0.00,0.00,0.00,50.00,0.00,32.46
45-49,0.00,26.79,0.00,0.00,0.00,58.11,100.0,44.70
50-54,0.00,35.06,0.00,0.00,0.00,58.90,0.00,45.16
55-59,0.00,41.89,0.00,0.00,0.00,79.22,50.00,60.39
60-64,0.00,38.03,0.00,0.00,0.00,51.06,0.00,45.18
65-OVER,0.00,44.06,0.00,0.00,100.0,65.96,33.33,57.59
TOTAL,0.00,27.42,0.00,0.00,25.00,54.12,21.74,41.53
