AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,44.64,0.00,0.00,0.00,45.45,20.00,41.86
25-29,0.00,33.33,50.00,0.00,0.00,20.00,0.00,28.75
30-34,0.00,38.60,50.00,0.00,0.00,62.96,0.00,44.44
35-39,0.00,33.90,0.00,0.00,0.00,48.28,50.00,38.46
40-44,0.00,50.00,0.00,0.00,0.00,26.92,50.00,42.11
45-49,0.00,65.96,0.00,0.00,0.00,62.16,100.0,65.12
50-54,0.00,61.18,0.00,0.00,0.00,79.41,0.00,65.29
55-59,0.00,65.33,0.00,0.00,0.00,64.10,100.0,65.22
60-64,0.00,73.53,0.00,0.00,0.00,89.13,33.33,78.63
65-OVER,0.00,76.22,0.00,0.00,100.0,76.88,85.71,76.58
TOTAL,0.00,58.86,40.00,0.00,16.67,66.74,43.33,61.11
