AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,16.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,53.0,58.0,0.0,4.0,4.0,152.0
25-29,0.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,59.0,55.0,0.0,4.0,2.0,139.0
30-34,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,115.0,83.0,0.0,7.0,6.0,220.0
35-39,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,171.0,122.0,0.0,11.0,6.0,325.0
40-44,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,207.0,190.0,0.0,25.0,15.0,451.0
45-49,1.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,223.0,175.0,0.0,14.0,10.0,443.0
50-54,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,236.0,210.0,0.0,25.0,21.0,524.0
55-59,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,259.0,227.0,0.0,28.0,17.0,547.0
60-64,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,277.0,290.0,0.0,28.0,20.0,630.0
65-OVER,0.0,36.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,1.0,1022.0,945.0,0.0,58.0,34.0,2144.0
TOTAL,1.0,106.0,88.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,14.0,6.0,2.0,2622.0,2355.0,0.0,204.0,135.0,5575.0
