PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
AIR ACRES,7.89,9.52,5.43,0.00,5.41,13.44,9.26,12.46
ARNOLD MILL,6.45,4.55,5.81,0.00,11.90,18.86,12.71,17.64
AVERY,7.69,8.33,14.29,0.00,13.33,23.93,11.06,22.53
BALL GROUND,0.00,10.00,6.67,0.00,12.50,23.13,10.16,22.04
BASCOMB,6.06,15.06,6.17,100.0,7.50,17.01,9.74,16.03
BELLS,0.00,4.31,4.33,25.00,5.26,10.53,2.68,8.39
BOOTH,3.12,9.68,5.26,0.00,5.88,13.70,5.94,12.42
BRADSHAW,2.70,11.41,9.86,0.00,21.74,24.86,14.04,23.02
BRIDGEMILL,7.69,2.52,9.09,0.00,14.29,15.81,7.80,14.52
CANTON,0.00,9.17,3.96,0.00,8.16,18.67,11.76,16.49
CARMEL,8.70,2.24,3.01,0.00,7.14,11.22,4.44,8.76
WOODSTOCK,2.50,5.27,4.15,16.67,2.82,11.64,5.02,9.70
CLAYTON,0.00,8.05,1.92,0.00,6.67,21.16,8.96,19.46
CONNS CREEK,33.33,0.00,9.09,0.00,0.00,20.92,8.16,19.62
DEER RUN,6.38,8.04,5.66,0.00,10.81,13.67,8.20,12.47
DIXIE,0.00,3.60,0.49,0.00,5.33,10.48,2.97,8.67
FREEHOME,8.33,2.90,1.75,66.67,6.90,17.21,10.70,16.22
HICKORY FLAT,7.81,10.04,8.49,0.00,6.25,19.79,11.20,18.10
HIGHTOWER,7.14,6.52,4.26,0.00,10.53,20.95,12.97,19.68
HILLSIDE,13.04,13.51,5.88,0.00,5.56,19.32,6.06,17.95
HOLLY SPRINGS,0.00,4.55,4.94,0.00,13.04,19.40,12.85,17.55
KELLOGG,5.88,4.41,3.17,0.00,2.00,11.59,4.65,9.85
LIBERTY,2.33,2.74,1.83,0.00,5.26,13.34,5.97,10.95
LITTLE RIVER,1.06,3.50,1.80,0.00,3.61,10.07,5.38,8.58
MACEDONIA,9.68,4.67,10.81,0.00,12.50,21.41,13.82,19.78
MOUNTAIN ROAD,5.88,6.25,0.00,0.00,17.86,19.37,9.22,17.88
OAK GROVE,6.25,2.76,1.59,100.0,0.00,11.30,2.53,9.69
R M MOORE,15.38,12.90,6.52,0.00,26.67,26.64,19.48,25.67
R T JONES,31.25,2.96,2.65,50.00,3.57,22.62,4.29,17.98
ROSECREEK,7.69,6.06,5.88,0.00,3.12,18.16,6.37,16.45
SALACOA,0.00,0.00,12.50,0.00,16.67,25.50,15.00,24.22
SIXES,3.57,5.68,4.88,20.00,0.00,19.92,6.12,17.92
SUTALLEE,0.00,0.00,8.51,0.00,18.18,22.31,13.10,20.83
TEASLEY,8.00,4.21,4.29,20.00,3.77,18.56,11.26,16.71
TOONIGH,9.80,6.38,4.20,33.33,4.92,17.54,9.62,15.80
UNION HILL,8.33,2.04,0.00,0.00,4.17,21.02,11.48,19.38
UNIVETER,10.71,8.67,6.45,0.00,6.45,22.18,10.12,20.40
VICTORIA,6.25,12.22,2.38,0.00,8.00,17.09,8.67,15.94
WALESKA,20.00,0.00,15.00,100.0,0.00,21.82,14.71,20.90
WILDCAT,5.26,5.43,5.62,0.00,18.52,18.23,8.08,16.64
WOODLANDS,4.17,8.75,4.47,33.33,6.25,12.12,7.25,10.67
NEESE,1.20,7.07,3.59,0.00,9.20,12.48,2.40,10.78
TOTAL,5.23,5.70,4.30,12.50,7.23,17.18,8.15,15.26
