PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,32.05,34.91,0.00,33.54
2,33.38,30.34,0.00,31.79
3,30.72,29.70,100.0,30.26
4,29.17,30.40,0.00,29.80
5,28.60,28.51,0.00,28.55
6,34.17,37.57,0.00,35.91
7,27.80,27.34,0.00,27.56
8,29.74,27.22,0.00,28.40
TOTAL,30.39,30.14,100.0,30.27
