PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ANNX,5.56,10.70,5.13,25.00,5.71,15.62,6.96,13.74
BMS,2.45,6.84,2.33,0.00,4.41,13.79,4.13,11.55
CENT,2.07,7.19,2.31,0.00,2.56,11.22,2.08,9.32
CGTC,2.67,8.83,2.78,0.00,2.22,12.80,1.99,10.76
FMMS,3.83,7.96,2.02,0.00,4.21,7.48,4.71,7.15
HAFS,0.00,8.47,15.00,0.00,0.00,11.86,2.27,10.84
HCTC,3.53,4.39,1.54,0.00,3.95,9.84,1.38,7.44
HEFS,0.00,8.70,25.00,0.00,20.00,15.69,6.45,12.81
HHPC,1.45,6.51,0.68,0.00,1.61,11.69,1.92,8.76
MCMS,0.40,6.30,2.98,7.14,2.20,8.85,2.95,7.34
MILL,0.00,3.46,0.00,0.00,0.00,15.05,4.07,11.23
NSES,0.00,14.12,2.38,0.00,4.17,11.51,3.73,11.32
RECR,3.26,5.28,1.45,0.00,1.09,7.68,1.41,5.48
ROZR,0.78,9.26,2.38,0.00,1.54,13.18,5.67,11.55
TMS,2.83,6.15,0.00,0.00,5.56,10.19,1.91,7.53
TWPK,1.52,6.51,3.06,0.00,1.96,12.17,3.23,9.88
VHS,5.33,6.83,2.44,0.00,0.00,9.90,3.64,8.74
TOTAL,2.40,6.90,2.27,2.60,2.86,11.41,3.11,9.21
