AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.20,0.00,0.00,0.00,6.61,2.29,5.09
25-29,12.50,0.91,0.00,0.00,0.00,4.49,2.05,4.05
30-34,0.00,1.82,0.00,0.00,0.00,7.34,4.86,6.76
35-39,0.00,2.46,0.00,0.00,13.64,10.14,6.67,9.47
40-44,9.09,3.88,21.43,0.00,0.00,13.46,8.36,12.60
45-49,0.00,3.28,9.09,0.00,10.00,17.42,10.86,16.24
50-54,20.00,3.20,0.00,0.00,7.14,18.14,12.41,17.05
55-59,0.00,6.67,20.00,0.00,0.00,21.04,13.33,19.87
60-64,16.67,8.87,14.29,50.00,40.00,25.16,18.37,24.08
65-OVER,18.75,7.64,0.00,25.00,15.38,28.13,19.25,26.88
TOTAL,8.24,4.57,4.24,15.38,5.59,17.73,8.94,16.30
