PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
290,0.00,9.020,0.00,0.00,0.00,12.76,5.330,11.63
295,33.33,16.94,4.170,0.00,12.50,29.96,4.110,24.73
296,28.57,10.53,4.170,0.00,0.00,12.75,1.970,12.12
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,31.25,15.43,3.030,0.00,5.260,19.10,3.330,17.71
