AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,4.0,259.0,261.0,0.0,41.0,22.0,0.0,1.0,2.0,2.0,52.0,46.0,0.0,16.0,25.0,4.0,1159.0,1032.0,4.0,721.0,507.0,4158.0
25-29,2.0,271.0,246.0,0.0,31.0,25.0,0.0,1.0,2.0,0.0,46.0,43.0,0.0,18.0,12.0,2.0,1481.0,1209.0,0.0,864.0,645.0,4898.0
30-34,1.0,280.0,218.0,0.0,28.0,15.0,0.0,1.0,1.0,0.0,36.0,30.0,0.0,20.0,13.0,2.0,1385.0,1148.0,0.0,782.0,457.0,4417.0
35-39,0.0,239.0,212.0,0.0,21.0,15.0,0.0,2.0,0.0,0.0,35.0,18.0,0.0,23.0,13.0,0.0,1362.0,1145.0,0.0,692.0,386.0,4163.0
40-44,2.0,247.0,181.0,0.0,22.0,9.0,0.0,0.0,1.0,0.0,37.0,30.0,0.0,24.0,8.0,0.0,1438.0,1172.0,0.0,580.0,363.0,4114.0
45-49,3.0,221.0,224.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,41.0,40.0,0.0,18.0,14.0,0.0,1639.0,1441.0,0.0,579.0,400.0,4650.0
50-54,1.0,231.0,199.0,0.0,18.0,14.0,0.0,2.0,3.0,0.0,40.0,40.0,0.0,20.0,14.0,0.0,1790.0,1557.0,0.0,635.0,478.0,5042.0
55-59,2.0,228.0,166.0,0.0,22.0,21.0,0.0,1.0,0.0,0.0,32.0,29.0,0.0,12.0,17.0,1.0,1981.0,1622.0,0.0,636.0,473.0,5243.0
60-64,2.0,174.0,141.0,0.0,8.0,6.0,0.0,0.0,1.0,0.0,17.0,15.0,0.0,11.0,8.0,3.0,2032.0,1701.0,1.0,489.0,375.0,4984.0
65-OVER,3.0,379.0,388.0,0.0,32.0,29.0,0.0,0.0,1.0,0.0,34.0,34.0,0.0,24.0,22.0,4.0,6106.0,5068.0,0.0,1127.0,707.0,13958.0
TOTAL,20.0,2529.0,2236.0,0.0,240.0,169.0,0.0,8.0,11.0,2.0,370.0,325.0,0.0,186.0,146.0,16.0,20373.0,17095.0,5.0,7105.0,4791.0,55627.0
