AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.19,28.57,0.00,0.00,25.90,0.00,18.44
25-29,0.00,3.31,0.00,0.00,0.00,24.23,25.00,16.47
30-34,0.00,11.11,0.00,0.00,0.00,38.39,0.00,28.40
35-39,100.0,16.35,0.00,0.00,0.00,44.29,0.00,34.64
40-44,100.0,16.10,0.00,0.00,0.00,40.37,100.0,31.96
45-49,0.00,17.54,40.00,0.00,50.00,49.36,40.00,39.00
50-54,0.00,17.70,0.00,0.00,0.00,52.90,0.00,41.53
55-59,0.00,29.10,0.00,0.00,0.00,53.45,0.00,45.15
60-64,0.00,32.43,0.00,0.00,0.00,63.87,0.00,53.42
65-OVER,0.00,33.69,20.00,100.0,0.00,56.85,66.67,51.07
TOTAL,22.22,19.80,13.16,50.00,10.00,47.66,15.79,38.53
