PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
100,0.00,11.77,0.00,0.00,4.550,18.59,3.400,12.53
200A,10.00,11.98,0.00,0.00,14.29,35.36,5.220,27.78
200B,28.57,12.80,16.67,0.00,16.67,21.76,0.00,16.41
300,20.83,12.01,11.11,0.00,20.00,37.25,14.07,32.92
304,0.00,12.38,12.50,0.00,25.00,33.93,8.930,29.81
400,8.000,16.47,21.43,33.33,17.65,38.24,8.260,35.37
404,0.00,10.00,0.00,0.00,0.00,39.22,25.00,37.96
405,0.00,16.67,0.00,0.00,0.00,37.19,22.22,36.38
406,50.00,8.510,16.67,0.00,0.00,41.30,8.510,38.98
407,0.00,50.00,0.00,0.00,0.00,43.09,5.560,41.33
408,0.00,100.0,0.00,0.00,0.00,34.16,10.00,32.33
409,0.00,33.33,20.00,0.00,0.00,40.08,9.090,38.30
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,13.40,12.15,8.400,6.670,12.66,36.02,7.560,27.98
