AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,40.0,47.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,7.0,5.0,0.0,5.0,2.0,3.0,320.0,311.0,0.0,8.0,5.0,763.0
25-29,0.0,18.0,28.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,259.0,234.0,0.0,6.0,2.0,561.0
30-34,0.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,2.0,1.0,384.0,351.0,0.0,11.0,8.0,823.0
35-39,0.0,29.0,39.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,3.0,0.0,624.0,470.0,0.0,28.0,11.0,1226.0
40-44,0.0,32.0,47.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,5.0,5.0,0.0,855.0,731.0,0.0,30.0,24.0,1762.0
45-49,0.0,38.0,52.0,0.0,7.0,10.0,0.0,2.0,1.0,0.0,12.0,14.0,0.0,8.0,9.0,0.0,1012.0,1030.0,0.0,39.0,29.0,2263.0
50-54,0.0,38.0,34.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,12.0,7.0,0.0,6.0,4.0,0.0,1188.0,1165.0,0.0,36.0,26.0,2532.0
55-59,0.0,34.0,59.0,1.0,4.0,10.0,0.0,0.0,2.0,0.0,12.0,9.0,0.0,3.0,4.0,0.0,1255.0,1298.0,0.0,37.0,23.0,2751.0
60-64,0.0,33.0,41.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,3.0,1.0,0.0,1322.0,1274.0,0.0,26.0,18.0,2741.0
65-OVER,0.0,180.0,209.0,0.0,9.0,27.0,0.0,0.0,1.0,0.0,17.0,16.0,0.0,13.0,5.0,0.0,3862.0,4114.0,0.0,59.0,46.0,8558.0
TOTAL,2.0,468.0,582.0,1.0,43.0,69.0,0.0,6.0,7.0,0.0,94.0,91.0,0.0,47.0,35.0,4.0,11081.0,10978.0,0.0,280.0,192.0,23980.0
