PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
001,2.000,133.0,134.0,0.00,14.00,17.00,0.00,1.000,1.000,0.00,30.00,20.00,0.00,9.000,12.00,0.00,1897.0,1676.0,0.00,292.0,211.0,4449.0
002,0.00,422.0,410.0,1.000,98.00,81.00,0.00,2.000,2.000,0.00,123.0,104.0,0.00,100.0,40.00,6.000,3204.0,2638.0,2.000,1665.0,1259.0,10157.0
003,10.00,878.0,772.0,1.000,176.0,114.0,0.00,10.00,13.00,0.00,190.0,125.0,0.00,139.0,101.0,5.000,6341.0,5424.0,4.000,7038.0,4651.0,25992.0
004,1.000,28.00,36.00,0.00,4.000,7.000,0.00,0.00,0.00,0.00,6.000,9.000,0.00,0.00,1.000,0.00,330.0,326.0,0.00,190.0,136.0,1074.0
005,2.000,240.0,295.0,0.00,56.00,46.00,0.00,3.000,2.000,0.00,54.00,48.00,0.00,41.00,48.00,3.000,3075.0,2788.0,1.000,885.0,662.0,8249.0
006,2.000,127.0,112.0,0.00,9.000,12.00,0.00,2.000,2.000,0.00,22.00,12.00,0.00,2.000,2.000,0.00,258.0,212.0,0.00,1868.0,1190.0,3832.0
007,1.000,142.0,139.0,0.00,15.00,12.00,0.00,2.000,2.000,0.00,25.00,24.00,0.00,9.000,5.000,0.00,1406.0,1187.0,0.00,427.0,348.0,3744.0
008,0.00,122.0,115.0,0.00,11.00,5.000,0.00,1.000,0.00,0.00,17.00,19.00,0.00,9.000,6.000,1.000,1514.0,1413.0,0.00,191.0,141.0,3565.0
009,0.00,114.0,128.0,0.00,17.00,14.00,0.00,1.000,1.000,0.00,19.00,15.00,0.00,7.000,4.000,0.00,1404.0,1169.0,0.00,213.0,140.0,3246.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,1.000
TOTAL,18.00,2206.0,2141.0,2.000,400.0,308.0,0.00,22.00,23.00,0.00,486.0,376.0,0.00,316.0,219.0,15.00,19429.0,16834.0,7.000,12769.0,8738.0,64309.0
