PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LOCUST GROVE,0.00,9.92,0.76,0.00,4.20,10.93,6.39,9.46
TUSSAHAW,0.00,14.86,4.76,50.00,7.02,16.34,7.20,15.11
SANDY RIDGE,0.00,9.07,9.09,0.00,8.33,11.97,10.09,11.36
WESTSIDE,2.78,6.62,0.49,0.00,3.01,4.12,3.44,5.41
LOWES,3.67,8.34,4.10,0.00,2.92,12.69,4.19,9.37
SOUTH HAMPTON,3.12,9.98,1.14,0.00,5.81,18.71,6.83,14.00
NORTH HAMPTON,5.00,8.01,3.76,33.33,3.91,16.13,7.07,11.44
MOUNT CARMEL,0.83,11.63,3.49,0.00,4.76,14.86,9.38,11.52
RED OAK,3.22,14.60,1.48,0.00,1.63,10.47,7.78,11.68
WESLEY LAKES,1.39,9.01,1.40,50.00,2.22,11.78,6.31,9.07
MCDONOUGH,0.00,9.11,1.92,0.00,2.86,19.00,7.26,12.31
MCMULLEN,25.00,12.66,0.00,0.00,7.84,15.56,8.90,14.36
EAST LAKE,6.45,10.75,6.25,0.00,11.63,17.62,9.69,15.91
HICKORY FLAT,1.63,12.01,1.77,0.00,4.84,14.09,4.98,11.35
STOCKBRIDGE EAST,1.45,8.50,7.25,0.00,2.60,8.86,5.16,7.73
STOCKBRIDGE WEST,0.00,9.37,0.76,0.00,2.06,6.65,5.90,7.87
STAGECOACH,0.00,8.83,1.37,0.00,4.41,11.13,5.33,9.30
COTTON INDIAN,3.33,10.10,1.14,0.00,6.74,12.11,5.15,10.34
PLEASANT GROVE,8.57,12.09,0.00,0.00,10.98,14.96,8.14,13.20
AUSTIN ROAD,11.76,16.96,4.76,0.00,8.93,10.66,11.74,13.49
SWAN LAKE,4.00,14.64,5.36,0.00,0.00,10.93,6.49,11.21
SHAKERAG,0.00,15.60,5.26,0.00,13.24,7.83,8.13,13.47
ELLENWOOD,0.00,19.59,4.65,0.00,9.38,14.49,11.93,17.52
UNITY GROVE,0.00,11.61,2.99,0.00,8.33,16.23,8.65,14.56
SHILOH,0.00,8.18,4.30,0.00,7.06,14.29,6.70,9.91
PATES CREEK,2.70,12.22,2.75,25.00,8.53,15.27,8.44,12.75
OAKLAND,1.47,11.95,0.00,0.00,5.19,17.95,8.82,14.42
LAKE DOW,7.69,13.58,3.23,0.00,15.49,19.27,9.73,17.05
FLIPPEN,0.45,15.50,0.00,0.00,3.40,13.14,8.37,12.30
STOCKBRIDGE CENTRAL,3.95,6.13,1.70,0.00,2.78,7.83,3.52,6.10
KELLEYTOWN,0.00,16.70,3.57,0.00,12.50,17.44,9.06,16.25
LIGHTHOUSE,6.06,14.53,0.00,0.00,6.15,14.06,9.42,13.44
DUTCHTOWN,0.00,13.63,3.12,0.00,6.00,17.04,9.52,14.76
MT. BETHEL,0.00,10.79,0.00,0.00,4.55,11.90,6.56,10.98
GROVE PARK,0.00,10.00,0.00,0.00,3.03,13.47,7.94,11.51
LAKE HAVEN,7.69,11.05,3.28,0.00,8.16,14.31,7.84,12.74
MCDONOUGH CENTRAL,3.70,7.23,0.00,0.00,5.33,24.14,8.40,14.82
TIMBERRIDGE,0.00,15.70,0.00,0.00,5.56,19.52,10.07,17.71
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.69,11.21,2.36,8.00,5.38,14.44,7.26,11.90
