PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BLACKROCK,3.77,18.36,11.11,0.00,10.34,32.27,14.09,22.30
BROOKS,0.00,21.95,23.08,0.00,50.00,33.44,18.93,31.69
EUROPE,3.45,24.75,0.00,0.00,19.51,20.17,18.60,22.94
FAYETTEVILLE EAST,0.00,11.99,0.00,0.00,4.76,24.70,8.70,17.68
FAYETTEVILLE WEST,6.45,12.24,3.70,0.00,5.26,26.66,17.21,20.64
FLINT,3.85,18.63,16.67,0.00,23.53,24.42,8.75,20.21
HOPEFUL,13.64,25.00,5.71,0.00,15.38,27.73,13.66,24.28
MORNING CREEK,8.11,19.83,0.00,0.00,7.14,28.84,13.68,22.47
RAREOVER,0.00,16.84,7.32,100.0,30.77,24.00,11.68,21.48
SANDY CREEK,7.23,25.22,2.75,0.00,14.55,21.10,15.40,21.03
SHAKERAG EAST,8.00,16.24,7.14,0.00,8.70,19.40,6.45,16.72
SHAKERAG WEST,12.50,11.11,5.26,0.00,33.33,24.95,8.16,22.52
STARRSMILL,6.67,15.00,10.64,0.00,11.36,25.07,17.62,23.09
WHITEWATER,13.79,18.21,11.36,20.00,13.79,21.39,12.56,19.76
WOOLSEY,14.29,11.57,15.79,0.00,8.33,33.28,23.83,30.74
MCINTOSH,8.33,22.61,4.17,0.00,3.23,19.57,11.03,18.07
OAK GROVE,8.70,6.33,5.88,0.00,21.05,21.33,10.53,18.77
KEDRON,3.23,8.20,4.90,0.00,3.08,15.15,4.82,11.76
ABERDEEN,0.00,8.62,0.00,0.00,0.00,24.01,14.71,21.11
WINDGATE,0.00,8.82,8.33,0.00,0.00,23.25,12.96,21.03
FLAT CREEK,3.12,6.15,1.49,0.00,4.17,17.14,7.91,13.80
BRAELINN,4.17,15.15,10.71,0.00,0.00,21.22,14.47,19.76
KENWOOD,33.33,21.45,5.00,0.00,35.71,23.95,24.79,22.43
BANKS,2.70,16.42,2.33,0.00,22.73,24.86,17.26,20.73
HARPS CROSSING,12.50,19.51,8.33,0.00,16.67,31.31,15.50,27.69
WILLOW POND,11.76,13.71,6.25,0.00,3.45,19.73,15.34,17.40
DOGWOOD,14.29,23.55,9.76,0.00,16.00,28.25,19.92,26.25
OAK RIDGE,11.11,25.31,5.00,0.00,28.57,26.91,11.45,24.06
JEFF DAVIS,3.08,13.35,5.26,0.00,11.76,22.78,10.57,16.52
MURPHY,2.17,15.28,6.98,0.00,9.76,26.41,11.31,21.18
FIELDING RIDGE,8.08,13.66,8.75,0.00,5.56,19.99,13.06,18.15
WILLOWBEND,5.41,18.25,6.25,0.00,9.09,18.81,10.84,17.30
CAMP CREEK,12.00,16.00,4.55,50.00,0.00,20.09,14.35,18.92
RISING STAR,6.15,14.46,4.49,0.00,18.75,17.64,11.25,16.24
SPRING HILL,4.48,18.99,8.00,0.00,8.00,24.79,11.04,20.70
ANTIOCH,8.00,12.50,26.32,0.00,25.00,27.29,12.05,23.14
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.63,18.82,6.32,6.98,12.15,23.41,13.10,20.59
