PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BLACKROCK,0.00,24.00,17.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,1.00,0.00,157.0,135.0,0.00,134.0,92.00,568.0
BROOKS,0.00,21.00,18.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,321.0,300.0,0.00,6.00,3.00,674.0
EUROPE,0.00,33.00,36.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,35.00,37.00,0.00,299.0,218.0,667.0
FAYETTEVILLE EAST,0.00,13.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.0,103.0,0.00,56.00,20.00,343.0
FAYETTEVILLE WEST,0.00,21.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,144.0,105.0,0.00,34.00,20.00,344.0
FLINT,0.00,8.00,6.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,1.00,0.00,91.00,89.00,0.00,50.00,40.00,294.0
HOPEFUL,0.00,19.00,12.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,123.0,121.0,0.00,103.0,68.00,455.0
MORNING CREEK,0.00,22.00,23.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,188.0,174.0,0.00,128.0,87.00,628.0
RAREOVER,0.00,18.00,21.00,0.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,254.0,248.0,0.00,25.00,24.00,598.0
SANDY CREEK,0.00,42.00,35.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,4.00,2.00,0.00,200.0,186.0,0.00,204.0,171.0,855.0
SHAKERAG EAST,0.00,7.00,7.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,120.0,106.0,0.00,12.00,7.00,266.0
SHAKERAG WEST,0.00,7.00,5.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,143.0,126.0,0.00,0.00,2.00,288.0
STARRSMILL,0.00,32.00,36.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,2.00,0.00,363.0,323.0,0.00,14.00,16.00,796.0
WHITEWATER,0.00,27.00,25.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,2.00,2.00,1.00,273.0,266.0,0.00,27.00,24.00,657.0
WOOLSEY,0.00,24.00,27.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,2.00,0.00,318.0,301.0,0.00,7.00,7.00,691.0
