AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.270,0.00,0.00,50.00,14.41,2.440,10.38
25-29,0.00,8.460,0.00,0.00,0.00,18.83,18.52,13.97
30-34,0.00,17.61,0.00,0.00,0.00,16.84,16.67,17.07
35-39,0.00,16.00,0.00,0.00,0.00,20.77,13.79,18.03
40-44,0.00,26.40,0.00,0.00,0.00,22.84,14.29,23.34
45-49,0.00,34.23,0.00,0.00,0.00,32.85,10.00,32.01
50-54,0.00,30.53,0.00,0.00,0.00,40.87,10.71,34.82
55-59,0.00,31.63,0.00,0.00,0.00,36.23,23.81,33.61
60-64,0.00,44.97,0.00,0.00,0.00,38.60,13.33,40.20
65-OVER,0.00,42.11,0.00,0.00,0.00,44.07,27.59,42.82
TOTAL,0.00,27.11,0.00,0.00,11.11,32.58,14.46,29.40
