PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
PALMYRA METH CHURCH,12.50,17.08,0.00,0.00,0.00,18.41,3.67,17.03
SHERWOOD ELEM,2.86,16.68,11.76,0.00,0.00,14.73,6.50,15.03
COVENANT CHURCH,0.00,17.15,13.64,0.00,0.00,19.61,5.33,17.95
GREENBRIAR CHURCH,2.50,35.71,12.90,50.00,3.45,25.32,15.38,28.26
WESTOVER HIGH,5.00,28.31,11.11,0.00,8.33,25.60,12.93,25.96
MERRY ACRES MIDDLE,6.25,17.81,0.00,0.00,15.38,25.85,13.04,22.74
DARTON COLLEGE,20.00,23.51,20.00,0.00,20.00,17.16,13.71,21.62
WESTTOWN ELEM,0.00,29.60,33.33,0.00,7.69,14.29,13.16,28.13
2ND MT ZION CHURCH,25.00,29.57,0.00,0.00,0.00,18.33,14.29,22.30
MT ZION CENTER,25.00,21.42,0.00,0.00,11.11,13.16,8.62,20.87
ALICE COACHMAN ELEM,0.00,37.10,0.00,0.00,0.00,28.57,5.00,36.07
CARVER TEEN CENTER,0.00,19.74,33.33,0.00,14.29,33.33,12.12,19.74
SHILOH BAPTIST CHURC,0.00,16.00,12.50,0.00,0.00,7.46,10.34,15.24
LITMAN CATHEDRAL,0.00,18.25,16.67,0.00,20.00,14.08,11.76,17.82
PHOEBE EDUCATION BLD,0.00,9.98,0.00,0.00,0.00,12.40,3.45,10.12
TURNER ELEM SCHOOL,0.00,6.45,0.00,0.00,3.45,4.67,1.61,6.01
JACKSON HEIGHTS ELEM,0.00,21.68,0.00,0.00,0.00,16.67,8.16,21.21
BILL MILLER CENTER,0.00,19.48,0.00,0.00,0.00,14.97,14.93,18.77
RADIUM MIDDLE SCHOOL,0.00,22.27,0.00,0.00,0.00,18.37,10.00,19.95
PUTNEY 1ST BAPT CHUR,0.00,30.70,16.67,0.00,0.00,16.36,11.69,22.73
INTERNATIONAL STUDIE,0.00,31.29,0.00,0.00,25.00,10.38,8.51,22.42
PHOEBE EAST,11.11,16.35,0.00,0.00,0.00,17.41,9.09,16.00
PINE BLUFF BAPT CHUR,0.00,23.90,0.00,0.00,20.00,12.70,1.54,18.68
ALBANY MIDDLE SCHOOL,0.00,19.91,16.67,0.00,11.11,11.82,10.53,18.97
CHRIST CHURCH,5.88,41.15,0.00,0.00,0.00,19.89,15.38,24.40
LAMAR REESE ELEM SCH,0.00,35.17,0.00,0.00,0.00,18.18,10.00,33.79
1ST CHRISTIAN CHURCH,0.00,22.86,8.33,0.00,13.33,24.50,5.56,22.58
LOVETT HALL,0.00,2.19,0.00,0.00,0.00,11.11,0.00,2.30
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.44,21.48,7.26,5.00,5.92,19.90,9.37,20.35
