AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,5.0,5.88,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,9.42,7.12,0.0,1.67,3.3,6.73
25-29,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,6.89,0.0,1.9,0.0,4.79
30-34,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,7.17,0.0,6.09,4.21,7.91
35-39,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,33.33,0.0,0.0,16.83,15.41,0.0,5.74,5.88,13.08
40-44,0.0,13.33,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,20.0,0.0,0.0,23.28,20.36,0.0,8.62,1.23,18.09
45-49,0.0,16.67,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,20.05,0.0,11.29,8.93,18.17
50-54,0.0,12.5,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.06,24.83,0.0,9.8,5.3,18.96
55-59,0.0,7.14,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09,22.05,0.0,17.09,12.88,20.46
60-64,0.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,29.05,0.0,15.49,8.05,25.75
65-OVER,0.0,19.51,22.22,0.0,25.0,33.33,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,37.19,40.0,0.0,26.8,17.34,35.51
TOTAL,0.0,8.0,11.42,0.0,14.29,7.69,0.0,0.0,33.33,0.0,10.0,5.56,0.0,6.45,0.0,0.0,24.04,23.79,0.0,12.48,7.62,20.26
