AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.38,0.00,0.00,0.00,59.59,33.33,54.44
25-29,0.00,7.140,0.00,0.00,0.00,36.22,66.67,34.46
30-34,0.00,57.14,0.00,0.00,0.00,63.87,66.67,63.57
35-39,0.00,60.00,0.00,0.00,0.00,54.61,40.00,53.95
40-44,0.00,54.55,0.00,0.00,0.00,74.17,60.00,72.46
45-49,0.00,45.45,0.00,0.00,0.00,68.39,42.86,65.80
50-54,0.00,47.83,0.00,100.0,0.00,73.03,100.0,70.17
55-59,0.00,38.89,0.00,0.00,0.00,70.56,50.00,67.50
60-64,0.00,100.0,0.00,0.00,0.00,73.38,71.43,74.34
65-OVER,0.00,55.56,0.00,0.00,0.00,75.32,40.00,74.04
TOTAL,0.00,43.65,0.00,100.0,0.00,66.96,54.72,64.92
