PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EW1,2.560,17.60,6.580,50.00,8.930,10.06,10.09,16.03
FP1,0.00,6.780,0.00,0.00,2.270,17.95,4.070,8.210
FP2,1.190,9.910,3.880,0.00,2.440,14.01,6.420,9.570
FP3,4.760,11.72,6.500,0.00,5.410,14.55,3.030,10.87
FP4,2.420,14.46,6.060,0.00,4.760,24.46,4.200,14.70
FP5,2.380,7.430,2.360,0.00,5.560,14.84,5.610,7.760
FP6,3.950,13.54,0.00,0.00,9.090,28.57,2.040,14.09
JB01,0.00,14.16,3.120,0.00,7.500,13.91,7.070,13.10
JB02,6.560,15.25,8.960,0.00,6.670,10.12,7.190,14.02
JB03,1.610,20.31,3.490,0.00,7.890,22.27,8.070,18.67
JB04,3.030,8.540,2.130,0.00,0.00,19.14,6.190,9.630
JB05,2.380,17.21,0.00,0.00,9.680,26.88,6.250,17.71
JB06,10.27,32.56,7.690,0.00,6.820,38.57,21.55,32.53
JB07,7.690,15.84,4.290,0.00,6.120,29.27,10.17,17.10
JB08,0.00,8.250,4.270,0.00,0.00,4.690,2.800,6.960
JB09,4.760,6.960,0.00,0.00,0.00,13.90,7.410,8.080
JB10,0.00,8.680,4.000,0.00,0.00,12.89,6.820,8.700
JB11,2.170,21.33,5.410,0.00,16.36,25.61,10.11,20.47
JB12,8.330,13.78,9.090,0.00,0.00,12.73,6.360,12.76
JB13,10.00,24.64,11.11,0.00,11.11,19.22,15.34,22.39
JB14,5.560,25.88,8.050,0.00,8.060,27.43,12.11,24.19
JB15,0.00,5.700,1.100,0.00,9.520,18.84,4.400,6.800
JB16,0.00,12.63,0.00,0.00,4.170,13.46,4.120,11.40
JB17,4.760,14.04,0.00,0.00,4.080,16.67,4.710,12.96
JB18,1.410,10.75,1.200,0.00,13.16,21.78,4.210,11.24
LC1,0.00,7.890,0.00,0.00,1.850,10.84,4.020,7.440
LJ1,2.380,22.36,1.270,0.00,11.90,15.79,8.700,19.26
LJ2,0.00,13.97,3.490,66.67,15.79,9.420,8.120,12.37
LJ3,2.130,14.19,4.030,0.00,1.560,13.82,9.300,13.08
LJ4,8.330,18.29,7.410,0.00,7.500,15.91,10.65,16.93
LJ5,0.00,14.28,6.330,0.00,7.140,13.49,5.710,12.87
MO1,8.160,11.23,0.00,0.00,0.00,15.64,4.740,10.62
MO2,4.760,17.85,1.450,25.00,2.440,31.14,8.480,17.71
MO3,2.170,13.20,1.410,0.00,4.000,18.31,8.420,11.93
MO4,3.190,12.66,2.990,0.00,9.090,18.78,3.030,12.15
MO5,1.050,18.71,1.560,0.00,10.00,23.51,9.620,17.92
MO6,0.00,15.65,1.100,0.00,9.090,19.76,6.450,14.49
MO7,0.00,12.61,4.440,0.00,4.350,18.95,2.530,11.48
MO8,2.630,18.16,1.100,100.0,6.900,10.47,11.06,16.04
MO9,0.00,18.60,2.630,0.00,5.260,16.59,7.960,16.45
OAK1,0.00,8.750,0.00,0.00,0.00,8.330,6.590,8.400
OAK2,1.330,7.550,0.00,0.00,7.690,9.840,2.670,6.800
OAK3,0.00,6.970,4.440,0.00,5.130,9.300,5.200,6.730
OAK4,0.00,8.720,0.00,0.00,2.700,13.59,9.560,8.720
PH1,8.000,19.93,0.00,0.00,5.710,11.25,10.92,17.34
PH2,25.00,24.25,11.11,33.33,4.170,21.59,13.45,22.03
RD01,0.00,22.99,4.550,0.00,4.170,31.16,10.24,22.04
RD02,8.820,14.60,1.410,0.00,14.29,16.54,4.380,13.36
RD03,1.960,14.67,11.63,0.00,7.500,11.76,6.590,13.50
RD04,3.260,9.990,0.940,0.00,6.350,18.59,3.230,9.780
RD05,0.00,15.88,18.75,0.00,18.52,18.24,5.070,15.05
RD06,5.450,6.560,1.820,0.00,2.000,16.71,2.230,7.300
RD07,7.580,5.300,2.970,0.00,0.00,18.11,2.210,6.190
RD08,6.670,25.44,4.760,100.0,13.16,23.20,11.83,23.54
RD09,0.890,13.06,10.26,0.00,2.440,12.29,5.190,11.55
RD10,0.00,4.150,0.00,0.00,0.00,5.330,2.670,3.950
RD11,0.00,24.14,0.00,0.00,6.670,13.75,9.850,22.14
RD12,8.510,15.71,0.00,0.00,13.51,21.71,6.400,14.92
TOTAL,3.300,14.11,3.420,8.140,6.280,19.69,7.130,13.59
