PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,1.000,185.0,203.0,0.00,13.00,15.00,0.00,2.000,0.00,0.00,33.00,38.00,0.00,19.00,16.00,4.000,3882.0,3393.0,0.00,41.00,34.00,7879.0
02,1.000,123.0,126.0,0.00,13.00,16.00,0.00,2.000,2.000,0.00,83.00,113.0,0.00,58.00,61.00,2.000,2261.0,2004.0,0.00,121.0,91.00,5077.0
03,1.000,104.0,93.00,0.00,8.000,7.000,0.00,0.00,1.000,0.00,19.00,24.00,0.00,12.00,5.000,2.000,2006.0,1741.0,0.00,13.00,14.00,4050.0
04,0.00,14.00,15.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,13.00,14.00,0.00,8.000,16.00,0.00,297.0,248.0,0.00,15.00,12.00,654.0
05,0.00,20.00,30.00,0.00,3.000,2.000,0.00,1.000,0.00,0.00,22.00,47.00,0.00,17.00,6.000,0.00,336.0,265.0,0.00,25.00,16.00,790.0
06,1.000,82.00,107.0,0.00,6.000,12.00,0.00,0.00,1.000,0.00,41.00,57.00,0.00,21.00,25.00,1.000,1690.0,1534.0,0.00,28.00,33.00,3639.0
07,1.000,37.00,33.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,6.000,2.000,0.00,4.000,0.00,0.00,620.0,621.0,0.00,1.000,0.00,1328.0
99999,0.00,1.000,1.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.000,8.000,0.00,0.00,0.00,20.00
TOTAL,5.000,566.0,608.0,0.00,46.00,55.00,0.00,5.000,4.000,0.00,217.0,295.0,0.00,139.0,129.0,9.000,11101.0,9814.0,0.00,244.0,200.0,23437.0
