PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
P1,0.00,27.42,0.00,0.00,25.00,54.12,21.74,41.53
TOTAL,0.00,27.42,0.00,0.00,25.00,54.12,21.74,41.53
