AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,18.97,0.00,0.00,50.00,21.12,25.00,19.54
25-29,0.00,16.48,0.00,0.00,0.00,20.13,6.670,16.85
30-34,0.00,18.59,0.00,0.00,0.00,19.85,21.05,18.84
35-39,0.00,22.96,20.00,0.00,0.00,46.62,11.11,29.05
40-44,0.00,24.00,0.00,0.00,200.0,36.96,0.00,28.18
45-49,33.33,35.00,33.33,100.0,0.00,32.18,38.89,34.20
50-54,0.00,37.86,0.00,0.00,0.00,38.01,28.57,37.52
55-59,0.00,41.83,0.00,0.00,40.00,45.80,26.32,42.60
60-64,0.00,40.00,0.00,0.00,100.0,52.43,28.57,45.17
65-OVER,33.33,48.17,0.00,0.00,50.00,57.97,33.33,53.32
TOTAL,14.29,30.98,8.700,100.0,31.82,44.10,23.86,35.64
