AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.600,0.00,100.0,33.33,26.32,7.320,13.62
25-29,100.0,9.820,0.00,0.00,0.00,13.75,14.29,11.11
30-34,0.00,7.730,0.00,0.00,0.00,27.42,0.00,12.16
35-39,0.00,20.35,0.00,0.00,0.00,32.31,0.00,23.05
40-44,0.00,25.19,0.00,0.00,0.00,38.82,0.00,29.39
45-49,0.00,29.27,100.0,0.00,0.00,44.25,0.00,34.98
50-54,0.00,38.19,100.0,0.00,0.00,39.84,11.11,37.94
55-59,0.00,29.41,0.00,0.00,0.00,52.05,0.00,37.88
60-64,66.67,42.64,0.00,0.00,0.00,53.52,0.00,46.29
65-OVER,0.00,50.24,0.00,0.00,0.00,58.01,20.00,54.10
TOTAL,37.50,28.74,25.00,14.29,5.560,46.12,6.520,34.73
