AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.47
25-29,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.25
30-34,0.00,0.00,0.00,0.00,0.00,3.38,0.00,2.46
35-39,0.00,1.27,0.00,0.00,0.00,1.20,0.00,1.16
40-44,0.00,1.67,0.00,0.00,0.00,2.45,0.00,2.11
45-49,0.00,3.23,0.00,0.00,0.00,0.99,0.00,1.30
50-54,0.00,4.44,0.00,0.00,0.00,4.59,0.00,4.42
55-59,0.00,7.89,0.00,0.00,0.00,5.00,0.00,5.64
60-64,0.00,14.47,0.00,0.00,0.00,8.00,0.00,9.07
65-OVER,0.00,9.73,0.00,0.00,0.00,9.03,0.00,9.03
TOTAL,0.00,4.98,0.00,0.00,0.00,4.51,0.00,4.32
