PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SUGAR VALLEY,0.00,0.00,10.53,0.00,0.00,21.57,0.00,20.91
PLAINVILLE,10.00,14.81,0.00,0.00,0.00,16.50,4.76,15.80
SONORAVILLE,0.00,13.33,0.74,0.00,5.56,22.58,5.36,21.12
PINE CHAPEL,0.00,0.00,0.00,0.00,0.00,20.76,9.52,20.19
OOSTANAULA,0.00,30.43,0.00,0.00,0.00,25.49,0.00,25.21
OAKMAN,0.00,0.00,0.00,0.00,0.00,18.94,7.41,18.37
GORDON COUNTY,2.50,7.41,2.01,0.00,4.35,19.30,4.73,17.32
CALHOUN CITY,0.00,6.87,1.85,8.33,4.65,23.04,3.88,19.32
LILY POND,0.00,7.46,3.70,0.00,0.00,19.79,3.70,18.51
FAIRMOUNT,0.00,4.55,20.00,0.00,0.00,24.47,13.33,23.91
RED BUD,11.11,6.35,3.41,0.00,0.00,22.68,4.17,20.97
RESACA,25.00,0.00,1.43,0.00,0.00,22.72,10.53,20.79
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,3.09,9.15,2.03,5.88,3.36,21.50,5.11,19.61
