PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,inf00,0.00,100.0
ACWORTH 1A,1.53,5.47,2.98,0.00,2.74,10.53,4.23,8.24
ACWORTH 1B,0.00,3.46,1.01,0.00,0.00,9.26,4.11,7.22
ACWORTH 1C,2.02,3.32,3.37,0.00,0.00,5.12,1.29,3.90
ADDISON 01,2.00,13.48,3.41,0.00,10.53,15.94,2.76,13.62
AUSTELL 1A,0.00,7.80,2.31,0.00,1.32,9.51,2.42,7.55
BELLS FERRY 02,4.20,7.80,7.92,0.00,4.48,12.41,2.17,10.12
BELLS FERRY 03,2.11,5.19,2.07,0.00,3.48,8.65,0.49,7.11
BIG SHANTY 01,1.96,0.94,1.90,0.00,0.00,11.77,0.52,8.39
BIG SHANTY 02,2.47,7.13,2.30,50.00,7.94,10.24,2.16,8.84
BAKER 01,1.32,4.40,0.00,0.00,0.00,7.00,1.53,5.13
BIRNEY 01,0.00,6.24,3.18,0.00,9.80,14.02,0.68,8.98
BIRNEY 02,2.25,14.00,4.79,0.00,9.86,10.28,2.06,10.67
BRYANT 01,0.00,15.85,1.96,0.00,9.09,18.12,3.37,14.88
BRYANT 02,0.00,5.89,0.54,0.00,2.20,7.47,2.41,5.48
BLACKWELL 01,0.67,4.52,3.66,0.00,1.69,13.62,2.79,9.91
CHATTAHOOCHEE 01,0.00,2.12,0.00,0.00,0.00,4.64,1.25,2.95
CHEATHAM HILL 02,3.85,10.00,10.00,0.00,6.12,15.99,5.93,14.25
CHEATHAM HILL 03,4.23,9.96,2.41,25.00,10.71,16.92,7.65,14.56
CHALKER 01,0.00,3.79,1.66,0.00,1.01,8.95,1.89,6.41
CLARKDALE 01,0.00,8.05,1.11,0.00,2.94,9.39,1.06,7.77
CLARKDALE 02,6.25,8.73,2.05,0.00,8.86,10.36,2.33,8.74
COOPER 01,2.22,7.10,2.21,0.00,1.12,11.55,1.33,7.61
CHESTNUT RIDGE 01,1.03,9.77,14.89,0.00,8.89,19.35,8.44,17.56
DICKERSON 01,5.16,4.63,6.82,0.00,14.58,18.35,2.13,16.01
DOBBINS 01,1.59,1.89,1.34,0.00,2.00,6.47,0.22,2.80
DOWELL 01,3.77,10.76,0.00,0.00,7.14,14.06,4.73,12.26
DODGEN 01,1.64,9.76,10.64,0.00,8.33,20.83,3.77,18.03
DURHAM 01,0.00,4.10,0.00,20.00,9.68,8.13,2.73,7.34
DAVIS 01,2.08,10.88,2.17,0.00,2.78,10.97,2.26,9.78
EASTSIDE 01,2.44,19.54,12.00,20.00,11.36,27.12,8.93,24.25
EASTSIDE 02,5.41,15.70,7.29,0.00,9.52,25.35,7.14,22.56
ELIZABETH 01,2.76,3.33,1.16,0.00,0.00,7.18,1.66,4.66
ELIZABETH 02,3.23,10.00,3.39,0.00,3.92,16.17,2.21,13.63
ELIZABETH 03,3.30,9.29,10.53,0.00,5.36,18.71,4.41,16.05
ELIZABETH 04,0.67,4.87,3.55,0.00,1.43,14.31,0.46,9.15
ELIZABETH 05,1.45,8.37,1.02,0.00,9.72,14.80,6.29,12.60
EAST PIEDMONT 01,1.00,5.70,0.78,0.00,2.13,12.33,1.46,8.47
FAIR OAKS 01,0.00,6.99,0.68,0.00,2.50,12.67,0.46,7.65
FAIR OAKS 02,1.54,4.00,0.49,0.00,5.26,12.42,0.69,5.66
FAIR OAKS 04,3.85,3.80,0.55,0.00,1.96,10.65,0.00,5.66
FAIR OAKS 05,10.00,2.46,0.48,0.00,0.00,8.83,0.71,4.75
FULLERS PARK 01,5.70,8.29,11.39,0.00,7.35,24.83,6.47,20.28
FORD 01,2.38,8.40,4.00,0.00,6.90,9.42,4.43,8.75
FREY 01,0.00,3.38,4.17,0.00,0.00,10.81,4.88,8.78
GARRISON MILL 01,3.17,6.49,4.23,0.00,7.84,13.66,3.53,11.97
GRITTERS 01,2.94,7.43,5.06,25.00,8.06,14.84,2.72,12.20
HARMONY-LELAND 01,1.45,12.25,1.37,0.00,10.34,8.73,4.00,10.09
HARRISON 01,3.85,8.89,0.00,0.00,15.15,16.57,2.40,14.90
HIGHTOWER 01,2.78,12.17,4.00,0.00,1.37,16.71,4.12,14.68
HAYES 01,5.13,5.57,2.97,0.00,5.08,13.36,5.81,11.47
KENNESAW 1A,0.00,5.15,0.83,0.00,2.17,10.51,2.86,8.01
KENNESAW 2A,3.73,6.83,3.18,0.00,6.94,10.72,3.63,8.85
KENNESAW 3A,0.75,3.74,1.62,0.00,0.00,7.50,0.63,5.06
KENNESAW 4A,3.09,5.41,1.36,0.00,3.08,11.12,3.53,8.72
KENNESAW 5A,0.78,7.97,1.69,0.00,8.49,9.48,2.43,8.15
KELL 01,3.57,4.32,7.94,0.00,8.00,9.41,4.27,8.58
KEMP 01,0.00,6.78,3.70,0.00,0.00,18.47,3.75,16.54
KEMP 02,8.96,13.21,6.49,0.00,4.00,18.04,6.21,16.05
KEMP 03,0.00,14.14,1.85,50.00,7.69,13.63,6.70,12.92
LASSITER 01,0.70,7.23,0.82,0.00,2.63,11.65,4.31,9.96
LINDLEY 01,2.63,11.89,2.02,0.00,4.90,7.12,1.92,8.64
LOST MOUNTAIN 01,0.00,10.23,1.75,0.00,0.00,13.02,4.55,11.82
LOST MOUNTAIN 02,3.23,9.05,6.00,0.00,0.00,11.02,0.00,10.14
LOST MOUNTAIN 03,3.03,10.90,1.19,20.00,7.84,12.59,3.54,11.59
LOST MOUNTAIN 04,0.00,6.71,5.56,0.00,7.69,11.86,3.01,10.20
LEWIS 01,0.00,9.57,2.94,0.00,0.00,11.42,4.88,10.27
MABLETON 01,5.08,14.85,2.38,20.00,8.00,12.60,3.32,12.56
MABLETON 02,0.00,7.68,0.67,0.00,8.33,10.31,3.38,7.90
MABLETON 03,0.00,8.72,4.17,0.00,6.25,13.16,2.22,10.68
MABLETON 04,0.00,12.66,6.25,0.00,11.11,13.37,4.08,12.44
MABRY 01,0.00,18.00,0.00,0.00,10.00,11.64,4.48,11.26
MACLAND 01,0.00,8.68,0.60,0.00,8.57,10.95,5.69,8.71
MURDOCK 01,2.92,8.13,5.83,0.00,6.56,20.34,5.47,17.61
MCEACHERN 01,0.00,11.94,2.56,0.00,4.76,14.03,4.76,12.16
MCCLESKEY 01,3.03,10.24,0.00,0.00,6.67,12.43,4.17,11.38
MCCLURE 01,0.00,5.93,3.85,0.00,4.76,13.06,5.00,11.53
MARIETTA 1A,2.33,1.96,2.21,0.00,1.45,9.93,0.94,4.76
MARIETTA 2A,21.05,11.28,5.26,0.00,7.69,24.87,5.26,22.21
MARIETTA 2B,7.25,6.06,4.51,0.00,3.85,28.27,4.74,16.76
MARIETTA 3A,3.57,6.52,1.24,12.50,7.34,21.02,5.25,13.89
MARIETTA 4A,0.00,15.79,8.33,100.0,25.00,35.99,15.28,34.14
MARIETTA 4B,2.82,4.72,5.17,50.00,4.76,16.59,6.57,13.35
MARIETTA 4C,0.00,13.40,2.70,0.00,6.67,23.81,4.07,20.59
MARIETTA 5A,4.17,5.08,4.17,0.00,11.90,14.27,0.91,7.62
MARIETTA 5B,5.77,3.65,0.77,20.00,1.72,4.74,2.47,3.79
MARIETTA 6A,0.00,3.58,1.64,0.00,0.00,6.11,2.24,4.14
MARIETTA 6B,3.79,12.37,8.89,0.00,8.47,13.42,3.55,11.88
MARIETTA 7A,7.69,1.28,1.18,0.00,2.15,7.43,0.83,2.70
MARS HILL 01,6.45,5.31,4.55,50.00,8.11,9.95,5.68,9.23
MARS HILL 02,1.72,8.42,0.58,0.00,1.92,9.78,2.67,8.14
MT BETHEL 01,3.31,15.38,7.79,0.00,13.56,18.62,7.10,17.16
MT BETHEL 03,4.39,14.40,3.70,0.00,8.16,17.85,7.41,15.85
MT BETHEL 04,7.21,11.83,2.70,0.00,10.71,23.65,5.77,21.20
NORTH COBB 01,1.45,5.71,0.92,25.00,4.35,11.53,2.30,8.74
NICKAJACK 01,2.59,4.73,2.13,0.00,2.22,4.68,2.57,4.33
NORTON PARK 01,3.23,5.09,2.98,0.00,2.33,12.01,1.63,8.25
NICHOLSON 01,5.13,8.54,2.22,0.00,2.44,9.33,0.00,8.20
OAKDALE 01,2.02,6.49,3.85,0.00,6.67,13.68,2.59,10.66
OREGON 01,16.67,8.62,0.00,0.00,0.00,16.51,6.85,14.52
OREGON 02,4.65,8.44,0.92,0.00,3.12,13.29,3.74,9.01
OREGON 03,0.00,3.30,1.97,0.00,0.00,12.60,2.34,6.59
OREGON 04,6.25,9.50,1.48,20.00,1.25,11.25,1.21,8.81
OREGON 05,2.44,11.05,2.41,0.00,10.00,14.38,6.34,12.31
PEBBLEBROOK 01,3.57,12.20,3.31,0.00,3.80,12.40,2.78,10.96
POWERS FERRY 01,9.28,4.57,1.48,0.00,4.41,16.77,3.92,13.43
PINE MOUNTAIN 01,2.53,10.00,10.45,0.00,6.67,14.26,8.46,13.05
PINE MOUNTAIN 02,7.41,12.68,3.64,0.00,14.71,23.01,7.19,20.84
POST OAK 01,2.25,7.73,4.17,0.00,5.26,11.71,3.09,10.50
POPE 01,1.48,7.56,4.41,0.00,8.00,16.07,2.75,13.58
PALMER 01,1.41,4.57,4.82,0.00,2.63,12.08,2.74,9.81
POWDER SPRINGS 1A,2.50,12.12,0.87,0.00,3.70,12.52,2.87,11.29
POWDER SPRINGS 2A,7.14,8.71,0.67,0.00,5.00,9.59,0.58,8.01
POWDER SPRINGS 3A,3.23,8.80,2.65,33.33,1.69,14.32,5.30,10.30
PITNER 01,4.26,5.33,5.95,0.00,6.00,9.25,0.00,7.86
ROCKY MOUNT 01,4.32,10.11,2.94,0.00,9.09,13.69,3.11,12.05
RIVERSIDE 01,8.33,7.38,3.75,0.00,3.45,11.68,0.00,7.09
