PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CHAUN,0.00,21.18,0.00,0.00,0.00,45.26,33.33,39.06
CLARK,0.00,0.00,0.00,0.00,0.00,32.26,0.00,31.25
EDDIN,0.00,20.14,0.00,0.00,0.00,36.82,18.18,31.10
EMPIR,0.00,19.05,0.00,0.00,0.00,25.85,0.00,24.70
JAYBI,0.00,17.91,0.00,0.00,0.00,42.45,33.33,34.43
JONES,0.00,24.00,20.00,0.00,0.00,45.82,30.00,43.91
LEE,13.33,18.32,9.520,50.00,0.00,36.26,13.67,29.00
MCCRA,0.00,14.29,0.00,0.00,0.00,51.88,25.00,45.05
MILAN,0.00,6.120,0.00,0.00,0.00,40.00,0.00,34.17
MITCH,0.00,15.62,0.00,0.00,0.00,44.40,18.18,38.14
MULLI,0.00,15.70,0.00,0.00,0.00,27.25,0.00,23.82
PLAIN,0.00,32.50,0.00,0.00,100.0,44.94,13.33,42.28
PONDT,25.00,22.01,0.00,0.00,0.00,45.49,20.00,39.26
RAWLI,20.00,18.52,60.00,0.00,0.00,38.20,8.000,33.41
VILUL,0.00,33.33,0.00,0.00,0.00,56.95,0.00,53.53
YONKE,0.00,17.65,0.00,0.00,0.00,22.73,0.00,21.52
TOTAL,13.79,18.67,13.33,16.67,4.170,38.35,14.19,32.43
