AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,7.890,33.33,0.00,20.00,21.17,10.53,17.22
25-29,0.00,12.93,0.00,0.00,20.00,19.69,19.44,17.93
30-34,0.00,8.740,0.00,0.00,0.00,21.67,11.76,17.54
35-39,0.00,16.83,0.00,0.00,0.00,26.97,19.23,23.35
40-44,0.00,23.15,0.00,0.00,50.00,28.42,11.48,24.84
45-49,60.00,21.10,0.00,0.00,0.00,33.16,21.28,29.64
50-54,33.33,24.79,0.00,0.00,0.00,40.38,20.00,35.19
55-59,100.0,27.85,0.00,0.00,75.00,37.56,27.27,34.59
60-64,0.00,33.04,0.00,0.00,0.00,43.75,15.79,38.78
65-OVER,66.67,39.48,0.00,0.00,0.00,44.74,23.81,42.47
TOTAL,39.13,23.35,6.670,0.00,25.93,34.20,18.12,30.22
