PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
PEMBROKE,5.26,9.20,4.76,0.00,18.18,27.32,11.19,21.25
DANIELSIDING,22.22,18.89,7.32,0.00,0.00,17.38,7.78,16.49
ELLABELL,0.00,12.44,7.69,0.00,0.00,20.54,7.38,18.29
BLACK CREEK,0.00,12.23,14.29,0.00,15.38,21.05,10.11,18.89
WAYS STATION,5.36,14.12,4.88,0.00,6.25,11.64,7.14,11.19
RH RECREATION COMPX,6.78,3.12,1.36,0.00,1.96,12.55,5.20,9.26
J.F.GREGORY PARK,7.41,12.43,14.29,14.29,4.35,22.76,10.09,20.73
KELLER,3.45,6.56,6.67,50.00,2.86,20.63,14.32,18.27
HWY 144 EAST,0.00,13.23,11.69,0.00,21.74,24.12,6.72,21.01
PUBLIC SAFETY COMPX,4.35,4.55,7.41,0.00,3.03,9.91,2.52,7.91
TOTAL,6.02,9.53,6.90,7.41,6.28,19.38,8.36,16.51
