AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.37,6.25,33.33,0.00,8.26,5.41,6.73
25-29,0.00,1.12,0.00,0.00,0.00,6.65,3.45,4.79
30-34,0.00,5.24,0.00,0.00,0.00,9.26,5.66,7.91
35-39,33.33,5.80,22.22,0.00,0.00,16.14,5.00,13.08
40-44,12.50,5.58,11.11,0.00,0.00,21.98,9.68,18.09
45-49,0.00,10.17,0.00,0.00,20.00,20.81,12.50,18.17
50-54,0.00,7.72,10.00,0.00,0.00,22.99,13.33,18.96
55-59,0.00,15.12,0.00,0.00,0.00,23.18,14.04,20.46
60-64,0.00,12.66,50.00,0.00,100.0,30.08,4.55,25.75
65-OVER,0.00,23.38,20.00,0.00,28.57,38.54,20.78,35.51
TOTAL,4.08,10.42,8.14,20.00,11.76,23.92,9.72,20.26
