AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,5.0,314.0,409.0,0.0,83.0,58.0,0.0,7.0,2.0,1.0,79.0,37.0,0.0,44.0,57.0,2.0,1519.0,1280.0,4.0,3174.0,2547.0,9622.0
25-29,3.0,261.0,249.0,0.0,62.0,44.0,0.0,3.0,3.0,0.0,53.0,37.0,0.0,46.0,46.0,0.0,1792.0,1603.0,0.0,3378.0,2506.0,10086.0
30-34,2.0,198.0,226.0,0.0,37.0,32.0,0.0,3.0,1.0,0.0,59.0,35.0,0.0,41.0,27.0,1.0,1689.0,1491.0,0.0,2892.0,1874.0,8608.0
35-39,0.0,150.0,173.0,0.0,28.0,30.0,0.0,1.0,1.0,1.0,36.0,24.0,0.0,39.0,40.0,0.0,1468.0,1347.0,1.0,2792.0,1748.0,7879.0
40-44,0.0,162.0,141.0,0.0,30.0,27.0,0.0,5.0,4.0,1.0,35.0,26.0,0.0,35.0,38.0,0.0,1454.0,1299.0,0.0,2515.0,1579.0,7351.0
45-49,2.0,113.0,142.0,0.0,17.0,22.0,0.0,1.0,1.0,0.0,31.0,24.0,0.0,42.0,32.0,1.0,1619.0,1455.0,0.0,2362.0,1574.0,7438.0
50-54,0.0,128.0,118.0,0.0,31.0,20.0,0.0,1.0,6.0,0.0,18.0,27.0,0.0,36.0,32.0,1.0,1895.0,1597.0,0.0,2562.0,1785.0,8257.0
55-59,1.0,113.0,139.0,0.0,29.0,14.0,0.0,2.0,4.0,0.0,32.0,23.0,1.0,32.0,43.0,1.0,2058.0,1818.0,0.0,2632.0,1838.0,8780.0
60-64,0.0,99.0,105.0,0.0,21.0,16.0,0.0,3.0,1.0,0.0,11.0,15.0,0.0,37.0,31.0,1.0,2111.0,1810.0,0.0,2172.0,1518.0,7951.0
65-OVER,3.0,212.0,172.0,0.0,32.0,28.0,0.0,4.0,5.0,0.0,27.0,14.0,0.0,50.0,65.0,1.0,6891.0,5136.0,0.0,4747.0,2869.0,20256.0
TOTAL,16.0,1750.0,1874.0,0.0,370.0,291.0,0.0,30.0,28.0,3.0,381.0,262.0,1.0,402.0,411.0,8.0,22496.0,18836.0,5.0,29226.0,19838.0,96228.0
