PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LA FAYETTE,7.69,6.33,3.57,25.00,5.56,17.47,9.31,15.95
CENTER POST,0.00,0.00,0.00,0.00,14.29,17.34,11.11,16.67
ROCK SPRING,0.00,6.85,3.70,0.00,4.55,19.93,10.51,18.54
ARMUCHEE VALLEY,0.00,8.57,0.00,100.0,0.00,18.28,9.00,17.07
MOUNTAIN,0.00,0.00,0.00,0.00,0.00,18.08,9.09,16.91
CHATTANOOGA VALLEY,21.43,5.66,9.09,0.00,5.88,17.35,7.27,15.95
KENSINGTON,0.00,4.20,0.00,0.00,50.00,23.72,10.40,20.89
ROSSVILLE,8.33,1.23,0.00,0.00,3.70,11.97,5.72,10.69
CHICKAMAUGA,6.67,7.10,7.69,0.00,0.00,24.87,14.58,23.33
FAIRYLAND,0.00,0.00,0.00,0.00,0.00,10.56,5.56,9.94
FAIRVIEW,0.00,0.00,8.33,0.00,0.00,11.32,5.61,10.06
TOTAL,8.24,4.57,4.24,15.38,5.59,17.73,8.94,16.30
